stock_weight,bond_weight,t_bill_weight,objective
0.7,0.15,0.15,-0.036423925553533874
0.7,0.2,0.1,-0.03634294745227621
0.7,0.25,0.05,-0.03626407350600574
0.7,0.3,0.0,-0.036187203638041295
0.75,0.0,0.25,-0.03623796391375586
0.75,0.05,0.2,-0.036152478118881864
0.75,0.1,0.15,-0.036068998187899624
0.75,0.15,0.1,-0.03598754557636128
0.75,0.2,0.05,-0.035908115880770364
0.75,0.25,0.0,-0.035830845547075746
0.8,0.0,0.2,-0.035816331522543494
0.8,0.05,0.15,-0.03573250856805393
0.8,0.1,0.1,-0.03565070906834661
0.8,0.15,0.05,-0.035570937154734444
0.8,0.2,0.0,-0.03549327939679438
0.85,0.0,0.15,-0.03541474147474893
0.85,0.05,0.1,-0.035332705852911754
0.85,0.1,0.05,-0.0352526319610881
0.85,0.15,0.0,-0.035174528541561154
0.9,0.0,0.1,-0.035035024954511426
0.9,0.05,0.05,-0.0349545765167533
0.9,0.1,0.0,-0.03487620081810192
0.95,0.0,0.05,-0.03467586903078215
0.95,0.05,0.0,-0.03459688150616454
1.0,0.0,0.0,-0.0343366208488938
