stock_weight,bond_weight,t_bill_weight,objective
0.15,0.35,0.5,-0.011806185180008914
0.15,0.4,0.45,-0.01160343214847074
0.15,0.45,0.4,-0.011409483216610236
0.15,0.5,0.35,-0.011224141843524006
0.15,0.55,0.3,-0.01104741716911796
0.15,0.6,0.25,-0.01087921232717936
0.15,0.65,0.2,-0.0107194231948254
0.15,0.7,0.15,-0.010568147191888276
0.15,0.75,0.1,-0.01042555142729881
0.15,0.8,0.05,-0.010291388236921677
0.15,0.85,0.0,-0.010165901900938863
0.2,0.0,0.8,-0.011687356325214556
0.2,0.05,0.75,-0.011429780023185511
0.2,0.1,0.7,-0.011180585621047673
0.2,0.15,0.65,-0.010940528903563668
0.2,0.2,0.6,-0.010709479489455437
0.2,0.25,0.55,-0.010487024079251025
0.2,0.3,0.5,-0.010272418301958068
0.2,0.35,0.45,-0.010066272302118996
0.2,0.4,0.4,-0.0098685026253478
0.2,0.45,0.35,-0.009680205529971028
0.2,0.5,0.3,-0.009500924440479732
0.2,0.55,0.25,-0.009330271504602899
0.2,0.6,0.2,-0.009168294950843028
0.2,0.65,0.15,-0.00901508620800548
0.2,0.7,0.1,-0.00887071182058075
0.2,0.75,0.05,-0.008735632426174948
0.2,0.8,0.0,-0.008609263046582391
0.25,0.0,0.75,-0.010004989535674151
0.25,0.05,0.7,-0.009751235465362041
0.25,0.1,0.65,-0.009506788850727742
0.25,0.15,0.6,-0.009271397258431182
0.25,0.2,0.55,-0.009045204508033805
0.25,0.25,0.5,-0.008827487727991301
0.25,0.3,0.45,-0.008618410449697899
0.25,0.35,0.4,-0.008417471640545425
0.25,0.4,0.35,-0.008225214939159503
0.25,0.45,0.3,-0.008042177415957651
0.25,0.5,0.25,-0.007868506862839868
0.25,0.55,0.2,-0.007704435309831883
0.25,0.6,0.15,-0.007549549405101452
0.25,0.65,0.1,-0.007403910749843536
0.25,0.7,0.05,-0.007267699223539703
0.25,0.75,0.0,-0.007141058688315639
0.3,0.0,0.7,-0.008414029768828553
0.3,0.05,0.65,-0.008164826983984734
0.3,0.1,0.6,-0.007924533972199794
0.3,0.15,0.55,-0.007693198746105904
0.3,0.2,0.5,-0.0074711430318153225
0.3,0.25,0.45,-0.007258514678120785
0.3,0.3,0.4,-0.007054641753526783
0.3,0.35,0.35,-0.006859768670551824
0.3,0.4,0.3,-0.006674009036175728
0.3,0.45,0.25,-0.006497550339212135
0.3,0.5,0.2,-0.006331607437313941
0.3,0.55,0.15,-0.006175720058694572
0.3,0.6,0.1,-0.006029088253934
0.3,0.65,0.05,-0.005892282414343759
0.3,0.7,0.0,-0.005764785498858053
0.35,0.0,0.65,-0.006914856862694972
0.35,0.05,0.6,-0.0066697819129667305
0.35,0.1,0.55,-0.006433847230121226
0.35,0.15,0.5,-0.006206968581003937
0.35,0.2,0.45,-0.005989871626156471
0.35,0.25,0.4,-0.005782786165318533
0.35,0.3,0.35,-0.005586045032796602
0.35,0.35,0.3,-0.00539884964132512
0.35,0.4,0.25,-0.005221009099486087
0.35,0.45,0.2,-0.005053107235882369
0.35,0.5,0.15,-0.004895273457441569
0.35,0.55,0.1,-0.004747324149690896
0.35,0.6,0.05,-0.004608837948682784
0.35,0.65,0.0,-0.004480458487320277
0.4,0.0,0.6,-0.005509861659200397
0.4,0.05,0.55,-0.005269796449494364
0.4,0.1,0.5,-0.005039106373269465
0.4,0.15,0.45,-0.004818397078788188
0.4,0.2,0.4,-0.004607798823257978
0.4,0.25,0.35,-0.0044072940302251045
0.4,0.3,0.3,-0.0042173518243565425
0.4,0.35,0.25,-0.004037423192745731
0.4,0.4,0.2,-0.003867501775391962
0.4,0.45,0.15,-0.0037075858791231495
0.4,0.5,0.1,-0.003557340910732496
0.4,0.55,0.05,-0.003417216950581821
0.4,0.6,0.0,-0.0032869231961280667
0.45,0.0,0.55,-0.004198542110629808
0.45,0.05,0.5,-0.003964124569819294
0.45,0.1,0.45,-0.003739867801648959
0.45,0.15,0.4,-0.0035262231596967708
0.45,0.2,0.35,-0.0033224059654620814
0.45,0.25,0.3,-0.0031288856867958985
0.45,0.3,0.25,-0.00294576240512884
0.45,0.35,0.2,-0.002772863425078264
0.45,0.4,0.15,-0.0026105216590953913
0.45,0.45,0.1,-0.0024576406925592956
0.45,0.5,0.05,-0.0023137531141171107
0.45,0.55,0.0,-0.002180019096879098
0.5,0.0,0.5,-0.002979029505352049
0.5,0.05,0.45,-0.002751790283051523
0.5,0.1,0.4,-0.002534100608118598
0.5,0.15,0.35,-0.002326161896216443
0.5,0.2,0.3,-0.0021288071112341806
0.5,0.25,0.25,-0.0019426690926377622
0.5,0.3,0.2,-0.0017674034382427226
0.5,0.35,0.15,-0.0016018645073652246
0.5,0.4,0.1,-0.0014451998279721196
0.5,0.45,0.05,-0.0012979114244240871
0.5,0.5,0.0,-0.0011607909758668358
0.55,0.0,0.45,-0.0018489385864534466
0.55,0.05,0.4,-0.0016279217422871073
0.55,0.1,0.35,-0.0014169426610853419
0.55,0.15,0.3,-0.0012163581684643794
0.55,0.2,0.25,-0.0010263694356166865
