stock_weight,bond_weight,t_bill_weight,objective
0.2,0.75,0.05,-0.016773630375058857
0.2,0.8,0.0,-0.016657829185674128
0.25,0.0,0.75,-0.017901076700140572
0.25,0.05,0.7,-0.01769611510716242
0.25,0.1,0.65,-0.017497476182549748
0.25,0.15,0.6,-0.01730506476269005
0.25,0.2,0.55,-0.017119064358850692
0.25,0.25,0.5,-0.016939026661660608
0.25,0.3,0.45,-0.016765070329587035
0.25,0.35,0.4,-0.016596953083004913
0.25,0.4,0.35,-0.01643496061067981
0.25,0.45,0.3,-0.016279388030566208
0.25,0.5,0.25,-0.016130365702671505
0.25,0.55,0.2,-0.015988054747180958
0.25,0.6,0.15,-0.015852179805088653
0.25,0.65,0.1,-0.015722752747646965
0.25,0.7,0.05,-0.015599977326578217
0.25,0.75,0.0,-0.01548384377535878
0.3,0.0,0.7,-0.016615699414532437
0.3,0.05,0.65,-0.016413724854802702
0.3,0.1,0.6,-0.016217946952500898
0.3,0.15,0.55,-0.01602844823901931
0.3,0.2,0.5,-0.01584536249809994
0.3,0.25,0.45,-0.01566885204213034
0.3,0.3,0.4,-0.01549858048123464
0.3,0.35,0.35,-0.0153345729248758
0.3,0.4,0.3,-0.015176930105644621
0.3,0.45,0.25,-0.015025784998897033
0.3,0.5,0.2,-0.014881905066070797
0.3,0.55,0.15,-0.01474504487209985
0.3,0.6,0.1,-0.014614804861975843
0.3,0.65,0.05,-0.014491494889347147
0.3,0.7,0.0,-0.014374622352473804
0.35,0.0,0.65,-0.015394815631247047
0.35,0.05,0.6,-0.015195856632221777
0.35,0.1,0.55,-0.01500310988507903
0.35,0.15,0.5,-0.014816663714764224
0.35,0.2,0.45,-0.014636973137836044
0.35,0.25,0.4,-0.014464193091570815
0.35,0.3,0.35,-0.01429852148739854
0.35,0.35,0.3,-0.014139575733610719
0.35,0.4,0.25,-0.013987253416565778
0.35,0.45,0.2,-0.01384200951003982
0.35,0.5,0.15,-0.013703885778938859
0.35,0.55,0.1,-0.013572676427937823
0.35,0.6,0.05,-0.013447995477554655
0.35,0.65,0.0,-0.013330295746930794
0.4,0.0,0.6,-0.014239770149374213
0.4,0.05,0.55,-0.01404420616198318
0.4,0.1,0.5,-0.013855167604583062
0.4,0.15,0.45,-0.013672983011906262
0.4,0.2,0.4,-0.013497758200311199
0.4,0.25,0.35,-0.013329555715935778
0.4,0.3,0.3,-0.013168651133041723
0.4,0.35,0.25,-0.01301481370898603
0.4,0.4,0.2,-0.01286807198919813
0.4,0.45,0.15,-0.012728382996856758
0.4,0.5,0.1,-0.012595473799767644
0.4,0.55,0.05,-0.012469581401665963
0.4,0.6,0.0,-0.01235058418902935
0.45,0.0,0.55,-0.013150800648901693
0.45,0.05,0.5,-0.012959433383388768
0.45,0.1,0.45,-0.012775040840988952
0.45,0.15,0.4,-0.012597963850952512
0.45,0.2,0.35,-0.012427681028801582
0.45,0.25,0.3,-0.012264507310365678
0.45,0.3,0.25,-0.01210847430043617
0.45,0.35,0.2,-0.011959610776419672
0.45,0.4,0.15,-0.011818076071174492
0.45,0.45,0.1,-0.011683165389869729
0.45,0.5,0.05,-0.011554751714891833
0.45,0.55,0.0,-0.01143358152168048
0.5,0.0,0.5,-0.01212800066189751
0.5,0.05,0.45,-0.011941574153512154
0.5,0.1,0.4,-0.01176176959949003
0.5,0.15,0.35,-0.011588824517348523
0.5,0.2,0.3,-0.011423207411584629
0.5,0.25,0.25,-0.011265301250635672
0.5,0.3,0.2,-0.011114843765609929
0.5,0.35,0.15,-0.010971261427734878
0.5,0.4,0.1,-0.010834120150436815
0.5,0.45,0.05,-0.010703689913203609
0.5,0.5,0.0,-0.01058037631261656
0.55,0.0,0.45,-0.011169328120093951
0.55,0.05,0.4,-0.010987390534949654
0.55,0.1,0.35,-0.010812582853389409
0.55,0.15,0.3,-0.01064487706371486
0.55,0.2,0.25,-0.010484425442547941
0.55,0.25,0.2,-0.010331466126492599
0.55,0.3,0.15,-0.010185724254484831
0.55,0.35,0.1,-0.010046862791255324
0.55,0.4,0.05,-0.009914608688549325
0.55,0.45,0.0,-0.009789312620060652
0.6,0.0,0.4,-0.010273840030654633
0.6,0.05,0.35,-0.01009636750389046
0.6,0.1,0.3,-0.0099264103626081
0.6,0.15,0.25,-0.009763582607430564
0.6,0.2,0.2,-0.009608140618428357
0.6,0.25,0.15,-0.009459710382775911
0.6,0.3,0.1,-0.00931838012323846
0.6,0.35,0.05,-0.009184107351680296
0.6,0.4,0.0,-0.009056828893316608
0.65,0.0,0.35,-0.00944102675981157
0.65,0.05,0.3,-0.009268414354855864
0.65,0.1,0.25,-0.009102929339838486
0.65,0.15,0.2,-0.008944576865972036
0.65,0.2,0.15,-0.008793374952853206
0.65,0.25,0.1,-0.008649362594422227
0.65,0.3,0.05,-0.008512486944656911
0.65,0.35,0.0,-0.00838310444081439
0.7,0.0,0.3,-0.00866935294938684
0.7,0.05,0.25,-0.008501189531690288
0.7,0.1,0.2,-0.008339704093956643
0.7,0.15,0.15,-0.008185567425088226
0.7,0.2,0.1,-0.008038852465212016
0.7,0.25,0.05,-0.007899577540090554
0.7,0.3,0.0,-0.007767671964243871
0.75,0.0,0.25,-0.007956926655594507
