stock_weight,bond_weight,t_bill_weight,objective
0.3,0.15,0.55,0.8786509639250876
0.3,0.2,0.5,0.8798849652357212
0.3,0.25,0.45,0.8810869574386788
0.3,0.3,0.4,0.8822564174187403
0.3,0.35,0.35,0.8833932938299227
0.3,0.4,0.3,0.8844966875996503
0.3,0.45,0.25,0.8855659294512264
0.3,0.5,0.2,0.8866015097350539
0.3,0.55,0.15,0.8876037828203466
0.3,0.6,0.1,0.888573829808985
0.3,0.65,0.05,0.8895109514154718
0.3,0.7,0.0,0.8904147381687093
0.35,0.0,0.65,0.8827793587311028
0.35,0.05,0.6,0.884129663190717
0.35,0.1,0.55,0.8854479909765914
0.35,0.15,0.5,0.8867337298504484
0.35,0.2,0.45,0.8879873209003992
0.35,0.25,0.4,0.8892070482142852
0.35,0.3,0.35,0.8903930023761379
0.35,0.35,0.3,0.8915447256825659
0.35,0.4,0.25,0.8926617391941588
0.35,0.45,0.2,0.8937445231596491
0.35,0.5,0.15,0.8947942963014465
0.35,0.55,0.1,0.8958107791174238
0.35,0.6,0.05,0.89679274002769
0.35,0.65,0.0,0.8977398687864181
0.4,0.0,0.6,0.8906893636222293
0.4,0.05,0.55,0.8920596431492069
0.4,0.1,0.5,0.89339664456452
0.4,0.15,0.45,0.8947011183382557
0.4,0.2,0.4,0.8959714654711385
0.4,0.25,0.35,0.8972068806119747
0.4,0.3,0.3,0.8984073991082722
0.4,0.35,0.25,0.8995722391228518
0.4,0.4,0.2,0.9007026803225062
0.4,0.45,0.15,0.9017991719473641
0.4,0.5,0.1,0.902861260954256
0.4,0.55,0.05,0.9038869940130702
0.4,0.6,0.0,0.9048767518186871
0.45,0.0,0.55,0.8984668219292826
0.45,0.05,0.5,0.899855194995704
0.45,0.1,0.45,0.9012088137283513
0.45,0.15,0.4,0.9025274339857469
0.45,0.2,0.35,0.903810925449454
0.45,0.25,0.3,0.9050604059833797
0.45,0.3,0.25,0.9062740295177261
0.45,0.35,0.2,0.9074515212234411
0.45,0.4,0.15,0.9085935677541763
0.45,0.45,0.1,0.9096997988827145
0.45,0.5,0.05,0.9107693309885194
0.45,0.55,0.0,0.9118021426237279
0.5,0.0,0.5,0.9060790388798329
0.5,0.05,0.45,0.9074814321813842
0.5,0.1,0.4,0.9088491903333266
0.5,0.15,0.35,0.910182250201793
0.5,0.2,0.3,0.9114801292337688
0.5,0.25,0.25,0.91274252179325
0.5,0.3,0.2,0.9139686833963052
0.5,0.35,0.15,0.9151565509846697
0.5,0.4,0.1,0.9163070065520363
0.5,0.45,0.05,0.9174192367620972
0.5,0.5,0.0,0.9184942101155031
0.55,0.0,0.45,0.9134997369496923
0.55,0.05,0.4,0.9149159932200126
0.55,0.1,0.35,0.9162965945308311
0.55,0.15,0.3,0.917641840358599
0.55,0.2,0.25,0.9189515525642914
0.55,0.25,0.2,0.920224307614061
0.55,0.3,0.15,0.9214590466980196
0.55,0.35,0.1,0.9226552595199324
0.55,0.4,0.05,0.9238121119217917
0.55,0.45,0.0,0.92493081295584
0.6,0.0,0.4,0.920710209808972
0.6,0.05,0.35,0.9221401208438436
0.6,0.1,0.3,0.9235331914023017
0.6,0.15,0.25,0.9248904470461683
0.6,0.2,0.2,0.9262088510262808
0.6,0.25,0.15,0.9274887284946208
0.6,0.3,0.1,0.9287288789330398
0.6,0.35,0.05,0.9299305379740452
0.6,0.4,0.0,0.9310934305443398
0.65,0.0,0.35,0.927689528489671
0.65,0.05,0.3,0.9291307845747407
0.65,0.1,0.25,0.930533567049837
0.65,0.15,0.2,0.9318975814158523
0.65,0.2,0.15,0.9332226174856775
0.65,0.25,0.1,0.9345086126995916
0.65,0.3,0.05,0.9357548954567572
0.65,0.35,0.0,0.9369620165265865
0.7,0.0,0.3,0.9344122441031856
0.7,0.05,0.25,0.9358624094537843
0.7,0.1,0.2,0.9372724911472226
0.7,0.15,0.15,0.9386435936572072
0.7,0.2,0.1,0.9399759389210295
0.7,0.25,0.05,0.9412690235147569
0.7,0.3,0.0,0.9425231760476165
0.75,0.0,0.25,0.9408672839257831
0.75,0.05,0.2,0.9423233871546295
0.75,0.1,0.15,0.943739329736287
0.75,0.15,0.1,0.9451174888864269
0.75,0.2,0.05,0.9464560274407231
0.75,0.25,0.0,0.9477538976091934
0.8,0.0,0.2,0.9470391915434967
0.8,0.05,0.15,0.9485001513329743
0.8,0.1,0.1,0.9499211683757928
0.8,0.15,0.05,0.9513028840824116
0.8,0.2,0.0,0.9526440636052887
0.85,0.0,0.15,0.9529093121721737
0.85,0.05,0.1,0.9543748385413038
0.85,0.1,0.05,0.9557991449661375
0.85,0.15,0.0,0.9571837587637833
0.9,0.0,0.1,0.9584625162232726
0.9,0.05,0.05,0.9599302786117747
0.9,0.1,0.0,0.9613580719944642
0.95,0.0,0.05,0.9636881645456986
0.95,0.05,0.0,0.9651572532282859
1.0,0.0,0.0,0.9685709483344238
