iteration,gradient_step,horizon,stock_weight,bond_weight,t_bill_weight,raw_objective,curvature_penalty_value,curvature_penalty_term,regularized_objective,canonical_objective,objective,is_control_point
0,0,41,0.8163265306122449,0.044081632653061226,0.13959183673469389,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,42,0.8367346938775511,0.03918367346938775,0.12408163265306116,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,43,0.8571428571428571,0.03428571428571431,0.10857142857142865,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,44,0.8775510204081632,0.029387755102040808,0.09306122448979592,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,45,0.8979591836734694,0.024489795918367335,0.07755102040816331,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,46,0.9183673469387755,0.019591836734693863,0.06204081632653058,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,47,0.9387755102040817,0.01469387755102039,0.04653061224489796,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,48,0.9591836734693877,0.009795918367346945,0.031020408163265345,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,49,0.9795918367346939,0.004897959183673473,0.015510204081632617,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,False
0,0,50,1.0,0.0,0.0,-0.01172332931941399,3.0721591878514517e-27,0.0,-0.01172332931941399,-0.013686175809373749,-0.01172332931941399,True
1,10,1,0.0,0.24,0.76,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,True
1,10,2,0.03175618372055048,0.23062812490947893,0.7376156913699706,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,3,0.06351236744110096,0.2212562498189579,0.7152313827399411,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,4,0.09526855116165145,0.21188437472843683,0.6928470741099118,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,5,0.12702473488220192,0.2025124996379158,0.6704627654798823,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,6,0.15878091860275242,0.19314062454739472,0.6480784568498529,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,7,0.1905371023233029,0.1837687494568737,0.6256941482198234,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,8,0.2222932860438534,0.17439687436635262,0.603309839589794,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,9,0.25404946976440385,0.16502499927583159,0.5809255309597645,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,10,0.28580565348495435,0.15565312418531052,0.5585412223297351,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,11,0.31756183720550485,0.14628124909478946,0.5361569136997056,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,12,0.3493180209260553,0.13690937400426842,0.5137726050696763,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,13,0.3810742046466058,0.12753749891374738,0.4913882964396468,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,14,0.41283038836715624,0.11816562382322633,0.4690039878096174,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,15,0.4445865720877068,0.10879374873270525,0.44661967917958795,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,16,0.47634275580825725,0.09942187364218422,0.4242353705495585,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,17,0.5080989395288077,0.09004999855166318,0.40185106191952913,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,18,0.5398551232493582,0.08067812346114209,0.37946675328949964,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,19,0.5716113069699087,0.07130624837062105,0.35708244465947026,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,20,0.6033674906904591,0.061934373280100014,0.3346981360294408,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,21,0.6351236744110097,0.05256249818957895,0.3123138273994113,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,22,0.6668798581315601,0.04319062309905791,0.28992951876938194,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,23,0.6986360418521106,0.03381874800853685,0.2675452101393525,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,24,0.7303922255726611,0.024446872918015783,0.24516090150932301,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,25,0.7621484092932116,0.015074997827494746,0.22277659287929366,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,True
1,10,26,0.7528869307721285,0.023913130871967128,0.22319993835590432,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,27,0.7436254522510455,0.03275126391643951,0.22362328383251498,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,28,0.7343639737299625,0.04158939696091189,0.22404662930912564,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,29,0.7251024952088795,0.050427530005384275,0.22446997478573627,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,30,0.7158410166877964,0.059265663049856664,0.22489332026234693,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,31,0.7065795381667134,0.06810379609432904,0.2253166657389576,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,32,0.6973180596456303,0.07694192913880143,0.22574001121556825,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,33,0.6880565811245473,0.0857800621832738,0.2261633566921789,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,34,0.6787951026034642,0.09461819522774619,0.22658670216878957,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,35,0.6695336240823813,0.10345632827221858,0.2270100476454002,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,36,0.6602721455612982,0.11229446131669095,0.22743339312201086,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,37,0.6510106670402152,0.12113259436116333,0.22785673859862152,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,38,0.6417491885191321,0.12997072740563573,0.22828008407523218,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,39,0.632487709998049,0.1388088604501081,0.22870342955184284,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,40,0.6232262314769661,0.1476469934945805,0.2291267750284535,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,41,0.6139647529558829,0.15648512653905286,0.22955012050506413,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,42,0.6047032744348,0.16532325958352526,0.22997346598167479,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,43,0.5954417959137169,0.17416139262799762,0.23039681145828544,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,44,0.5861803173926339,0.18299952567247002,0.2308201569348961,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,45,0.5769188388715508,0.19183765871694242,0.23124350241150676,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,46,0.5676573603504678,0.20067579176141478,0.23166684788811742,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,47,0.5583958818293848,0.20951392480588715,0.23209019336472808,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,48,0.5491344033083017,0.21835205785035955,0.2325135388413387,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,49,0.5398729247872187,0.22719019089483192,0.23293688431794937,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,False
1,10,50,0.5306114462661357,0.2360283239393043,0.23336022979456003,-0.008318139633674115,0.050291256419495396,0.0,-0.008318139633674115,-0.010280986123633838,-0.008318139633674115,True
2,20,1,0.0,0.24,0.76,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,True
2,20,2,0.05350923023625398,0.22722803999658622,0.7192627297671598,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,3,0.10701846047250796,0.21445607999317245,0.6785254595343196,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,4,0.16052769070876194,0.20168411998975866,0.6377881893014794,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,5,0.21403692094501592,0.1889121599863449,0.5970509190686393,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,6,0.2675461511812699,0.17614019998293112,0.5563136488357989,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,7,0.3210553814175239,0.16336823997951733,0.5155763786029588,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,8,0.37456461165377786,0.15059627997610356,0.47483910837011856,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,9,0.42807384189003184,0.1378243199726898,0.43410183813727843,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,10,0.4815830721262858,0.12505235996927602,0.3933645679044382,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,11,0.5350923023625398,0.11228039996586223,0.35262729767159795,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,12,0.5886015325987938,0.09950843996244846,0.3118900274387578,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,13,0.6421107628350478,0.08673647995903469,0.2711527572059176,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,True
2,20,14,0.6421500582318573,0.10527961456499162,0.2525703272031511,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,15,0.6421893536286668,0.12382274917094854,0.23398789720038465,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,16,0.6422286490254764,0.14236588377690548,0.21540546719761816,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,17,0.642267944422286,0.1609090183828624,0.1968230371948517,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,18,0.6423072398190954,0.17945215298881934,0.1782406071920852,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,19,0.642346535215905,0.19799528759477625,0.15965817718931874,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,20,0.6423858306127146,0.2165384222007332,0.14107574718655225,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,21,0.6424251260095241,0.2350815568066901,0.12249331718378581,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,22,0.6424644214063336,0.25362469141264704,0.10391088718101932,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,23,0.6425037168031432,0.272167826018604,0.08532845717825283,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,24,0.6425430121999527,0.2907109606245609,0.06674602717548639,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,25,0.6425823075967623,0.30925409523051783,0.048163597172719896,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,True
2,20,26,0.6443650981871517,0.30150638093281484,0.05412852088003341,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,27,0.6461478887775411,0.2937586666351119,0.06009344458734692,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,28,0.6479306793679307,0.2860109523374089,0.06605836829466043,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,29,0.6497134699583201,0.278263238039706,0.07202329200197394,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,30,0.6514962605487096,0.270515523742003,0.07798821570928745,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,31,0.653279051139099,0.2627678094443,0.08395313941660096,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,32,0.6550618417294884,0.25502009514659707,0.08991806312391447,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,33,0.6568446323198779,0.2472723808488941,0.09588298683122798,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,34,0.6586274229102673,0.23952466655119115,0.10184791053854149,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,35,0.6604102135006569,0.23177695225348816,0.107812834245855,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,36,0.6621930040910463,0.22402923795578522,0.11377775795316851,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,37,0.6639757946814357,0.21628152365808223,0.11974268166048202,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,True
2,20,38,0.6540456998054575,0.2178846552354337,0.12806964495910883,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,39,0.6441156049294792,0.21948778681278516,0.1363966082577356,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,40,0.6341855100535009,0.22109091839013664,0.14472357155636242,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,41,0.6242554151775227,0.22269404996748812,0.1530505348549892,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,42,0.6143253203015444,0.22429718154483957,0.16137749815361602,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,43,0.6043952254255661,0.22590031312219105,0.1697044614522428,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,44,0.5944651305495878,0.22750344469954253,0.1780314247508696,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,45,0.5845350356736095,0.22910657627689401,0.1863583880494964,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,46,0.5746049407976312,0.23070970785424547,0.1946853513481232,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,47,0.5646748459216531,0.23231283943159695,0.20301231464675001,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,48,0.5547447510456748,0.23391597100894843,0.2113392779453768,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,49,0.5448146561696965,0.23551910258629988,0.21966624124400358,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,False
2,20,50,0.5348845612937182,0.23712223416365136,0.2279932045426304,-0.004736235806058301,0.11684063020375979,0.0,-0.004736235806058301,-0.0066990822960180454,-0.004736235806058301,True
3,30,1,0.0,0.24,0.76,-0.002427130287311739,0.23794433403966964,0.0,-0.002427130287311739,-0.004389976777271483,-0.002427130287311739,True
3,30,2,0.09438517990730891,0.2286442461197025,0.6769705739729885,-0.002427130287311739,0.23794433403966964,0.0,-0.002427130287311739,-0.004389976777271483,-0.002427130287311739,False
3,30,3,0.18877035981461782,0.217288492239405,0.5939411479459772,-0.002427130287311739,0.23794433403966964,0.0,-0.002427130287311739,-0.004389976777271483,-0.002427130287311739,False
3,30,4,0.28315553972192675,0.2059327383591075,0.5109117219189657,-0.002427130287311739,0.23794433403966964,0.0,-0.002427130287311739,-0.004389976777271483,-0.002427130287311739,False
3,30,5,0.37754071962923563,0.19457698447881,0.42788229589195437,-0.002427130287311739,0.23794433403966964,0.0,-0.002427130287311739,-0.004389976777271483,-0.002427130287311739,False
