iteration,gradient_step,horizon,stock_weight,bond_weight,t_bill_weight,raw_objective,curvature_penalty_value,curvature_penalty_term,regularized_objective,canonical_objective,objective,is_control_point
5,42,17,0.6342028710129393,0.3524972704975886,0.013299858489472127,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,18,0.6326837380915404,0.35283044425331356,0.014485817655145977,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,19,0.6311646051701416,0.35316361800903856,0.015671776820819827,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,20,0.6573771956377366,0.3382316324209303,0.00439117194133315,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,21,0.6541053715734249,0.3421087536926243,0.0037858747339507837,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,22,0.6508335475091133,0.3459858749643183,0.0031805775265684177,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,23,0.6706088177225733,0.3293911822774267,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,24,0.6788473369686241,0.3211282658205621,2.439721081382018e-05,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,25,0.6870858562146749,0.3128653493636975,4.879442162764036e-05,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,26,0.6709240852117527,0.32760294663357387,0.0014729681546734041,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,27,0.683884848185801,0.3153786677368623,0.0007364840773367021,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,28,0.6968456111598492,0.3031543888401508,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,29,0.7146821397800334,0.28531786021996663,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,30,0.7007449527016913,0.2987312617482011,0.000523785550107625,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,31,0.6868077656233492,0.31214466327643553,0.00104757110021525,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,32,0.711537572104059,0.288462427895941,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,33,0.7182346012579486,0.28176539874205137,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,34,0.7249316304118383,0.2750683695881617,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,35,0.7065011128202074,0.29349888717979256,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
