horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.47106123668886657,0.26777738810249035,0.2611613752086431
3,0.4907804781728957,0.2896225801231342,0.2195969417039701
4,0.5415039290051044,0.2799107603232193,0.17858531067167632
5,0.5463588774640872,0.2924370908945838,0.16120403164132902
6,0.5130375968481304,0.2902724998217282,0.19668990333014136
7,0.5177794873700872,0.28771178200209985,0.194508730627813
8,0.5180135215016346,0.2675750584849137,0.2144114200134517
9,0.5418820731131295,0.2817832934947866,0.17633463339208388
10,0.5489058344297598,0.28547593721488107,0.1656182283553591
11,0.5446582684573099,0.2717278109166985,0.18361392062599158
12,0.5475125540175669,0.28747965224503774,0.16500779373739533
13,0.5827205321931972,0.26075367900584906,0.15652578880095375
14,0.5888309350596451,0.25539236591471853,0.15577669902563634
15,0.5978730699817895,0.2640635640921654,0.13806336592604512
16,0.5835778629917732,0.2516542866431202,0.16476785036510666
17,0.5930492493828609,0.26619410177452457,0.14075664884261457
18,0.5841098454426892,0.26954262171014076,0.14634753284717006
19,0.5972814577517507,0.26613758715687846,0.13658095509137086
20,0.5903368497153613,0.241786377505018,0.16787677277962074
21,0.5934572011623747,0.261724401104372,0.14481839773325333
22,0.5930039302307424,0.2502646206292819,0.15673144913997572
23,0.5995616909358465,0.24797193133063902,0.15246637773351443
24,0.5986862623233061,0.2573040805328215,0.14400965714387237
25,0.6097006366454241,0.26912554021199275,0.12117382314258318
26,0.5917471978089598,0.27049179077212837,0.13776101141891184
27,0.6143504367849919,0.28283494697957784,0.10281461623543026
28,0.5924869792407841,0.27084123601032134,0.13667178474889458
29,0.6151575760453877,0.2821649791116188,0.10267744484299351
30,0.5828112731725522,0.27452268744589947,0.14266603938154832
31,0.6002419139946001,0.29165920480380025,0.1080988812015996
32,0.5814636720371532,0.29277098476710334,0.12576534319574345
33,0.574018096150245,0.318381972354721,0.107599931495034
34,0.5851399445335008,0.2992075966737341,0.11565245879276509
35,0.595046600452542,0.31305408464819395,0.09189931489926406
36,0.5751002932474912,0.3195678373361435,0.10533186941636524
37,0.599042763644524,0.32912908406895514,0.07182815228652084
38,0.5645276319564607,0.3479499057125968,0.08752246233094246
39,0.5798164748653059,0.3558876060898616,0.06429591904483256
40,0.5630320342228137,0.3747278217964914,0.06224014398069494
41,0.5686913581162663,0.37843536908672215,0.052873272797011595
42,0.5503483725551459,0.394398971234509,0.055252656210345086
43,0.552323026107737,0.38913108322349776,0.058545890668765255
44,0.5629870117580132,0.408078564294358,0.02893442394762874
45,0.5564626745956962,0.40780888470350146,0.03572844070080233
46,0.53093331341061,0.40983186620788736,0.05923482038150263
47,0.5021349070420867,0.3585325362277757,0.13933255673013756
48,0.5245582833061276,0.4010173167252096,0.07442439996866274
49,0.5871335227481173,0.39613617482343416,0.016730302428448585
50,0.31548384673114555,0.6745643631853285,0.009951790083525884
