horizon,stock_weight,bond_weight,t_bill_weight
1,0.1648956445370623,0.0,0.8351043554629376
2,0.33040469543905304,0.18214018274334337,0.4874551218176036
3,0.4096565317240026,0.19272697271607728,0.39761649555992007
4,0.4810783935213173,0.1961797605121515,0.3227418459665312
5,0.47732151054844213,0.22557829861304163,0.2971001908385163
6,0.48772383322505397,0.23590768274840024,0.2763684840265458
7,0.4876424130146927,0.2355793192096492,0.2767782677756581
8,0.49038110440458593,0.246473586223079,0.26314530937233505
9,0.5196575086647551,0.24998609922728834,0.23035639210795653
10,0.5279812789186054,0.2708368135577548,0.20118190752363985
11,0.5434714697085854,0.27913870999536244,0.17738982029605216
12,0.5495034840458086,0.2867799731102565,0.1637165428439349
13,0.5630737727142101,0.28638231725562446,0.15054391003016543
14,0.5765611037172298,0.28378441603144294,0.13965448025132726
15,0.5878185287176143,0.2945171555227157,0.11766431575967001
16,0.5992047450257851,0.2984363508730039,0.10235890410121096
17,0.6049965601316677,0.30632451330015575,0.08867892656817655
18,0.6118619064050022,0.3116259014268702,0.07651219216812766
19,0.6226360559693673,0.31457157119504575,0.06279237283558692
20,0.6280427811341339,0.3173587915233392,0.0545984273425269
21,0.6333215668887298,0.318864489569231,0.04781394354203922
22,0.6369280356310629,0.32192268575811256,0.04114927861082451
23,0.6432173400448902,0.3260006533036172,0.03078200665149261
24,0.6490506072630472,0.3270958311329093,0.023853561604043505
25,0.6556158363658168,0.3291609535411925,0.015223210092990713
26,0.6600947199962178,0.32919109758459675,0.010714182419185425
27,0.6642200854158211,0.33140532972258496,0.004374584861593922
28,0.6669336096923226,0.3294807545827736,0.0035856357249037796
29,0.6730731966810218,0.3247868570868331,0.0021399462321450846
30,0.6759595876600513,0.3226757489601511,0.001364663379797626
31,0.679236430445117,0.32024135920640706,0.0005222103484759932
32,0.6848600306903779,0.31513996930962207,0.0
33,0.6891931852204807,0.3108068147795193,0.0
34,0.6899751989242325,0.31002480107576746,0.0
35,0.6906066874561677,0.3093933125438323,0.0
36,0.6952155044280589,0.3047844955719411,0.0
37,0.6954274024882623,0.3045725975117377,0.0
38,0.6993725094624641,0.3006274905375359,0.0
39,0.7009062456061768,0.29909375439382324,0.0
40,0.699288561718541,0.30071143828145896,0.0
41,0.696356696194891,0.30364330380510896,0.0
42,0.6999483622610365,0.3000516377389635,0.0
43,0.701022830803796,0.298977169196204,0.0
44,0.694527085612997,0.30547291438700297,0.0
45,0.6991773841254292,0.3008226158745708,0.0
46,0.6961655407481517,0.30383445925184827,0.0
47,0.6932484556944976,0.30675154430550244,0.0
48,0.6995140850352827,0.3004859149647173,0.0
49,0.7003531857808641,0.29964681421913586,0.0
50,0.6357797211501578,0.36422027884984215,0.0
