horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.34528744891755464,0.30592608507402186,0.34878646600842356
3,0.3726202854479693,0.28733835305867167,0.340041361493359
4,0.48450579052425474,0.3028970533778548,0.21259715609789054
5,0.47383934276380546,0.2677535061998553,0.25840715103633927
6,0.433604989697385,0.28640463428219504,0.27999037602041993
7,0.46196332476089824,0.2551798298325462,0.2828568454065555
8,0.48202920064958055,0.252819696711836,0.26515110263858344
9,0.5098916306164867,0.2727864998720099,0.2173218695115034
10,0.5116603447451302,0.2562372186006906,0.23210243665417918
11,0.5296098799103656,0.30294160249379376,0.16744851759584067
12,0.5323413207158594,0.2611923824417668,0.20646629684237383
13,0.5426373087325258,0.26750812511002314,0.18985456615745105
14,0.575417528813927,0.24739859413919513,0.17718387704687782
15,0.5649638835763287,0.23600299326812924,0.1990331231555421
16,0.5861782900687081,0.2356003643173329,0.17822134561395897
17,0.5738805314535208,0.23504491755400447,0.19107455099247472
18,0.5882155485452149,0.22204252943491115,0.189741922019874
19,0.5985087538594887,0.22686914168429306,0.17462210445621829
20,0.61843303029519,0.2405773029456414,0.14098966675916857
21,0.6092750232750159,0.23690831225565495,0.15381666446932912
22,0.6258003383179098,0.21765258161139592,0.15654708007069426
23,0.6078602681574921,0.2331697540638197,0.15896997777868824
24,0.6185489981463941,0.22446720411172633,0.1569837977418796
25,0.6293521135270528,0.23326984913116655,0.13737803734178067
26,0.6239281915702957,0.22999068235757542,0.14608112607212892
27,0.6339187141386355,0.20364191663193068,0.16243936922943378
28,0.6330596376187134,0.2127069710924417,0.1542333912888449
29,0.6449278683688108,0.21620137309039378,0.13887075854079545
30,0.6589020298677033,0.2142849705730363,0.1268129995592604
31,0.6405661354870462,0.19361947527426165,0.16581438923869213
32,0.622455971090446,0.2211545323899567,0.15638949651959727
33,0.663528208429658,0.1868696999582055,0.14960209161213653
34,0.6645998152344197,0.20802035220068554,0.12737983256489477
35,0.6629567953968523,0.19854528876201216,0.13849791584113558
36,0.6577282089278569,0.18647586477801847,0.15579592629412464
37,0.6761648820723026,0.2029146513511886,0.12092046657650876
38,0.6731665603511059,0.19580188926898265,0.13103155037991146
39,0.6647782739015992,0.1676198548313086,0.16760187126709225
40,0.6690875519276016,0.1648306063855891,0.16608184168680928
41,0.6766546760942951,0.18335784047059028,0.13998748343511463
42,0.6781673538857194,0.17032220794053943,0.1515104381737412
43,0.6845509896338416,0.21386682527342823,0.10158218509273012
44,0.6777588481750447,0.1968410322502714,0.12540011957468386
45,0.6807717546228522,0.1982468385115665,0.12098140686558129
46,0.6846400943928128,0.16724693211280844,0.14811297349437874
47,0.6874358956316833,0.18086047162274455,0.13170363274557217
48,0.6857020749315372,0.14794265939379933,0.16635526567466344
49,0.6954163934901795,0.15299345314499152,0.151590153364829
50,0.4491907613952604,0.0,0.5508092386047396
