horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.45200161798549987,0.275254783735174,0.27274359827932615
3,0.4735699080037784,0.2756392607303314,0.2507908312658902
4,0.5267038818768156,0.28949268294248787,0.18380343518069653
5,0.5096456945006301,0.30827415990947926,0.1820801455898906
6,0.5268344875541449,0.26886901201564734,0.2042965004302078
7,0.5045477814860202,0.2993022481909663,0.1961499703230135
8,0.5037880195300867,0.27968433070736065,0.21652764976255268
9,0.5411463966223946,0.3024497518619092,0.1564038515156962
10,0.5288104000168817,0.30417194486815785,0.16701765511496042
11,0.5424672190277627,0.2946989198710408,0.16283386110119646
12,0.5662185847323724,0.2654884292456475,0.16829298602198012
13,0.5431014066470066,0.29198454657518286,0.16491404677781057
14,0.5731793171498509,0.2836484916331816,0.14317219121696745
15,0.585662358391074,0.2715577800991741,0.14277986150975197
16,0.5911680433090313,0.27308068053085444,0.1357512761601143
17,0.6089067412984865,0.2992231697739774,0.09187008892753606
18,0.6008000840692532,0.2629482115548635,0.1362517043758833
19,0.5678823682900771,0.299737129033643,0.13238050267627988
20,0.5983514266222845,0.2987459092256578,0.10290266415205773
21,0.6021471813566281,0.2920222429872394,0.10583057565613246
22,0.6194763762572608,0.2999281654034224,0.0805954583393168
23,0.6225390079429794,0.2994083318653679,0.07805266019165263
24,0.5939073210389367,0.292270254186715,0.11382242477434829
25,0.6168933264940138,0.2975576757729961,0.08554899773299007
26,0.6029125921059331,0.2837283136506369,0.11335909424343005
27,0.6277057621646288,0.28331633174953796,0.08897790608583322
28,0.6049357003732736,0.2729130310842786,0.12215126854244779
29,0.6023913145890822,0.2921984526158088,0.10541023279510897
30,0.6210492749035739,0.2873914945135807,0.09155923058284543
31,0.5982651216280449,0.2940477469065195,0.10768713146543557
32,0.6011933567305585,0.296438077600059,0.10236856566938246
33,0.6117489174895099,0.3006278524984588,0.08762323001203132
34,0.599950587228959,0.3101162451289844,0.08993316764205661
35,0.5830805393343332,0.3187065876655091,0.09821287300015769
36,0.60455914452615,0.3188878106594256,0.07655304481442438
37,0.592283735445469,0.3202069584236953,0.08750930613083574
38,0.5904252334563683,0.335228097517284,0.07434666902634768
39,0.5591251218210176,0.3482509380708053,0.0926239401081771
40,0.5734820814613767,0.35877393778766226,0.06774398075096105
41,0.5549146531196189,0.3442656386692746,0.10081970821110653
42,0.575393252035311,0.3755143354575445,0.04909241250714452
43,0.5793143214335406,0.3365224134225029,0.08416326514395656
44,0.533183736285106,0.3495789224525365,0.11723734126235752
45,0.5359231914595504,0.351621435042544,0.11245537349790563
46,0.5304059769041107,0.35670187850990237,0.1128921445859869
47,0.5594352940099285,0.3799633959004047,0.06060131008966679
48,0.539437691974666,0.3684195136664416,0.09214279435889244
49,0.5519931156830826,0.3608820577527372,0.08712482656418019
50,0.45422316213273756,0.5457768378672624,0.0
