horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.42929799528534074,0.2595626805497131,0.31113932416494616
3,0.4259592064028259,0.24583603941356702,0.32820475418360706
4,0.5069868898179115,0.24696487274597587,0.24604823743611262
5,0.5074161731433876,0.25798366187948385,0.23460016497712854
6,0.49583117491057344,0.25459269338937135,0.24957613170005516
7,0.4529706078019744,0.25881905807166233,0.28821033412636327
8,0.47158470440185074,0.25279883663338587,0.2756164589647634
9,0.5127304980572587,0.24956860667814054,0.23770089526460078
10,0.4991766892520155,0.25072859634593714,0.25009471440204734
11,0.5188629070577607,0.24203468466579178,0.2391024082764475
12,0.5289355458870788,0.22823987164598566,0.24282458246693553
13,0.5252463759406888,0.23958211720140166,0.23517150685790955
14,0.5130533746298516,0.257620458353484,0.22932616701666442
15,0.5396952174360076,0.2473547193217661,0.21295006324222635
16,0.5324337967208144,0.25545344140553095,0.2121127618736547
17,0.5406705052668064,0.25765332050155615,0.20167617423163747
18,0.5596826546085598,0.2514534234497242,0.18886392194171597
19,0.5551808663911995,0.26204692049093525,0.1827722131178653
20,0.5816339103978738,0.25434637813196215,0.16401971147016403
21,0.5467851504034832,0.26184243829505127,0.19137241130146554
22,0.5905936844282828,0.24910487145253646,0.1603014441191808
23,0.5690723781084719,0.23645279546837242,0.1944748264231557
24,0.5674682216489415,0.2525218172883021,0.1800099610627564
25,0.5789384281720945,0.25340757090285276,0.16765400092505273
26,0.5715365542041397,0.25812540482377905,0.17033804097208122
27,0.5727145423675494,0.2567365917261778,0.17054886590627283
28,0.56978180667332,0.2594527709205512,0.1707654224061288
29,0.580947329787471,0.25688326784563204,0.16216940236689698
30,0.598943251360861,0.2615328289641818,0.1395239196749572
31,0.5960315093335,0.2708618267926152,0.13310666387388476
32,0.6044671028389199,0.2660617383516685,0.12947115880941157
33,0.5502001641989223,0.29379161737799936,0.15600821842307838
34,0.5877091275219151,0.297389232446293,0.11490164003179193
35,0.5923689776789172,0.27712853772029794,0.1305024846007849
36,0.5907932982946957,0.2851011954914355,0.12410550621386879
37,0.5988381116115313,0.285975442787702,0.11518644560076668
38,0.5557349281549019,0.3119887118664354,0.13227635997866272
39,0.5848234164610882,0.3018647425851287,0.11331184095378316
40,0.5857575586812636,0.29484424096850964,0.1193982003502268
41,0.5695613767487706,0.3046882415903655,0.12575038166086389
42,0.5399425440059253,0.33163938856018604,0.12841806743388862
43,0.5558330264574796,0.3464728334404734,0.09769414010204702
44,0.5690371785504421,0.34036382299801765,0.09059899845154024
45,0.5616313794278158,0.3488281665683448,0.08954045400383936
46,0.5349223731210475,0.348506608583099,0.11657101829585348
47,0.5426706698481469,0.35756322057051215,0.09976610958134091
48,0.5460463972353158,0.34920917453478156,0.10474442822990265
49,0.5320805838511357,0.34454052727127515,0.12337888887758919
50,0.5661886422395755,0.4197540599097363,0.014057297850688065
