horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.468149301566583,0.26653762265329295,0.2653130757801241
3,0.466440134250502,0.2581312046589019,0.2754286610905962
4,0.5405553518735323,0.2667631952558339,0.19268145287063376
5,0.5468495966272613,0.23440409813664653,0.21874630523609218
6,0.5380358059265142,0.2402768643122415,0.22168732976124428
7,0.5124727767152879,0.2746726041318048,0.21285461915290732
8,0.5440483639268092,0.2433734058949503,0.21257823017824048
9,0.5648427257898665,0.2438283748129755,0.191328899397158
10,0.5362018625755922,0.285163962799287,0.17863417462512077
11,0.5630440244340595,0.22980582560296964,0.20715014996297082
12,0.570999544411473,0.28079472086565177,0.14820573472287518
13,0.5560428848551493,0.2714215882317008,0.17253552691314988
14,0.5535691289010378,0.2729716268378265,0.17345924426113568
15,0.554754548824476,0.26058195615602275,0.1846634950195013
16,0.6040723380451094,0.2708272591647561,0.1251004027901345
17,0.5641659993147612,0.2694288314115603,0.1664051692736785
18,0.5810721741455304,0.26932375661121,0.14960406924325964
19,0.6058101586309029,0.26582579939558926,0.12836404197350781
20,0.5860789615333983,0.25840269213445133,0.15551834633215034
21,0.622099810875265,0.2816500456323203,0.09625014349241467
22,0.5963086127576521,0.25382567975168924,0.14986570749065864
23,0.6205329906097686,0.266881472524114,0.11258553686611739
24,0.5894135089289045,0.2557243099229366,0.15486218114815886
25,0.6071505655397889,0.25059125182465214,0.142258182635559
26,0.5893042492373497,0.24605764725210483,0.16463810351054547
27,0.5746440088855396,0.27615191424098884,0.1492040768734716
28,0.6093645195797902,0.25761482485313686,0.13302065556707293
29,0.6057507668147941,0.24436617232525323,0.14988306085995265
30,0.5790229919199449,0.260680114067911,0.16029689401214414
31,0.6029607114362042,0.26517173827337165,0.13186755029042413
32,0.5921613985619827,0.2599970556850709,0.1478415457529464
33,0.5721301745254406,0.26123652445666895,0.16663330101789048
34,0.5904940365869011,0.2530194565156495,0.15648650689744936
35,0.593870737401915,0.25112569664718243,0.1550035659509026
36,0.5696783175718996,0.26126037662520757,0.16906130580289286
37,0.5549606934116236,0.2901437187821169,0.1548955878062595
38,0.5506750296780542,0.29807019839134113,0.15125477193060471
39,0.5840121004215211,0.28448425815423894,0.13150364142423998
40,0.5528767568413143,0.27656677437596594,0.17055646878271974
41,0.5253651102135805,0.29667510585966156,0.177959783926758
42,0.5186234921420098,0.3014240020510888,0.17995250580690142
43,0.5485860643637361,0.28369465775345387,0.16771927788281
44,0.5167711157479841,0.29921299469431173,0.1840158895577042
45,0.5138135612841037,0.29911188191028837,0.18707455680560792
46,0.5375973873250253,0.3149187969205576,0.14748381575441716
47,0.534842300434293,0.31495847978036273,0.15019921978534423
48,0.5356924326317696,0.31982057253586643,0.144486994832364
49,0.5264199634535442,0.32743076108382185,0.1461492754626339
50,0.5192325450295215,0.4807674549704785,0.0
