horizon,stock_weight,bond_weight,t_bill_weight
1,0.0,0.24,0.76
2,0.4210228449798578,0.21784029978976682,0.3611368552303753
3,0.4315511529671806,0.21752108541507986,0.35092776161773953
4,0.50152591001262,0.19584031250311063,0.30263377748426934
5,0.523099876635736,0.19879295606272485,0.27810716730153917
6,0.5038133280750536,0.1885158730394426,0.30767079888550375
7,0.4745724915694177,0.23125301656508565,0.2941744918654966
8,0.4723579375098859,0.19975592019846755,0.3278861422916466
9,0.525614629606089,0.19418321174968367,0.2802021586442274
10,0.5137478689531397,0.21046816601283658,0.2757839650340237
11,0.5038306089935191,0.20870522284046256,0.2874641681660184
12,0.5118572292672421,0.2110450788398928,0.27709769189286515
13,0.532050254560674,0.22355019577656565,0.24439954966276034
14,0.5490389627263537,0.21177634932523287,0.23918468794841347
15,0.5410047788449199,0.20457079504988457,0.2544244261051955
16,0.5526838483870903,0.21462789485262895,0.23268825676028076
17,0.5681292164372734,0.207026726110841,0.22484405745188557
18,0.5786636454897096,0.20918170734264302,0.21215464716764737
19,0.5679715318899603,0.2157037953091633,0.2163246728008764
20,0.5484726708668072,0.21830918259222803,0.2332181465409648
21,0.5748072277080096,0.23857590619670727,0.1866168660952831
22,0.5924133704646407,0.21083520280162382,0.19675142673373547
23,0.5649287014638182,0.2025338338865197,0.23253746464966207
24,0.5728789512373254,0.21525090220359333,0.21187014655908132
25,0.5816350404882711,0.22149436214514703,0.19687059736658188
26,0.5672910012693531,0.2281977788981103,0.20451121983253664
27,0.5691899917408969,0.2347383211977242,0.1960716870613789
28,0.5714100056944946,0.2332304028923073,0.19535959141319809
29,0.5890917449987167,0.2428444042194436,0.16806385078183966
30,0.5710315792637879,0.23240077236575446,0.19656764837045765
31,0.5564086342068649,0.26824146274245453,0.17534990305068054
32,0.5478264964102815,0.2821301973779998,0.1700433062117187
33,0.5619387058271788,0.2731232212232327,0.16493807294958857
34,0.5950928495201421,0.2641238092997471,0.14078334118011082
35,0.5724097917138733,0.2711370287308327,0.15645317955529403
36,0.576495750641077,0.29053829335579473,0.13296595600312822
37,0.5628606238351755,0.28875663940837204,0.14838273675645242
38,0.5652788782685902,0.2956496074257278,0.13907151430568193
39,0.5947660487273791,0.3200410999740129,0.08519285129860793
40,0.5774776199992863,0.31281422180275076,0.10970815819796298
41,0.5503671811339791,0.3477694775848983,0.10186334128112262
42,0.5544748157561206,0.3645435548476607,0.08098162939621872
43,0.5431458817822478,0.36096167998121576,0.09589243823653648
44,0.5494277406274563,0.36352614144264295,0.0870461179299008
45,0.5435826578442593,0.36175600269457686,0.09466133946116384
46,0.5460000607719394,0.3872173345438904,0.06678260468417019
47,0.5287978571892976,0.371222087006629,0.09998005580407338
48,0.5288694072150971,0.3590762056447092,0.11205438714019367
49,0.5660578965563264,0.3654430845950298,0.06849901884864379
50,0.5158722433963477,0.48412775660365237,0.0
