horizon,stock_weight,bond_weight,t_bill_weight
1,0.16181019825112186,0.0,0.838189801748878
2,0.34475220451202937,0.15009999055268472,0.5051478049352859
3,0.4180850560228824,0.1601881527798546,0.42172679119726303
4,0.4770243593772572,0.1560840550375638,0.366891585585179
5,0.47217537255548486,0.17932034527571883,0.34850428216879625
6,0.4802272628979062,0.18872140731873713,0.3310513297833567
7,0.48233772668458585,0.18772697765774554,0.3299352956576686
8,0.4900425265646533,0.2069582682241496,0.3029992052111971
9,0.5203574788550053,0.21057599592432935,0.2690665252206654
10,0.5232532963858303,0.22916752077470115,0.24757918283946856
11,0.5356743942328583,0.2362473500328225,0.22807825573431917
12,0.5434858280700219,0.24282637882411706,0.21368779310586106
13,0.556826243103828,0.24476715823759065,0.19840659865858135
14,0.5684147223695691,0.24745822680719642,0.18412705082323444
15,0.5776964732485492,0.2576381246449399,0.16466540210651087
16,0.5914057374426076,0.2615395619382602,0.14705470061913217
17,0.5954746088660099,0.2708757444781738,0.1336496466558163
18,0.6039085661103974,0.27691066152381694,0.11918077236578561
19,0.6129013346855708,0.2817766318142332,0.10532203350019598
20,0.6181509990010454,0.28698880410889105,0.09486019689006353
21,0.6246021648513655,0.2899562887488943,0.08544154639974016
22,0.6290429680554737,0.2953157169420996,0.07564131500242671
23,0.6352219745105949,0.2999831345437093,0.0647948909456958
24,0.6399889995774936,0.30416207205804274,0.0558489283644637
25,0.6478207209920515,0.3078018120219288,0.04437746698601974
26,0.6523332005730289,0.31004092051303844,0.03762587891393265
27,0.6566257464621754,0.31457093366971006,0.02880331986811452
28,0.6604811230552474,0.31758212482641335,0.02193675211833923
29,0.6692192089238354,0.32247169379264645,0.008309097283518196
30,0.6718576253225444,0.32400170930978905,0.004140665367666496
31,0.6743595522699786,0.32247802406110215,0.0031624236689192786
32,0.6790755252631168,0.31916677552256345,0.0017576992143197856
33,0.6824000711796998,0.31695945622681254,0.000640472593487651
34,0.6826861210404517,0.31718080401704457,0.0001330749425037525
35,0.6838472283091386,0.3161527716908614,0.0
36,0.6893310095053969,0.31066899049460306,0.0
37,0.6899786723230364,0.31002132767696355,0.0
38,0.6953313652667734,0.3046686347332266,0.0
39,0.6955579120146036,0.3044420879853964,0.0
40,0.6954068111003308,0.30459318889966924,0.0
41,0.6904196736801843,0.3095803263198157,0.0
42,0.6962307182717473,0.3037692817282527,0.0
43,0.6965125233838382,0.3034874766161618,0.0
44,0.6910462834532641,0.30895371654673587,0.0
45,0.6932208014302911,0.3067791985697089,0.0
46,0.6917612159537663,0.3082387840462337,0.0
47,0.6879051454946828,0.31209485450531715,0.0
48,0.6949962283962512,0.3050037716037488,0.0
49,0.7001117859905358,0.2998882140094642,0.0
50,0.6282622582515903,0.3717377417484097,0.0
