horizon,stock_weight,bond_weight,t_bill_weight,iteration
1,0.0,0.24,0.76,0
2,0.3440624884267383,0.09480213708546402,0.5611353744877977,0
3,0.1405328050804837,0.26966558200464436,0.5898016129148719,0
4,0.34298733492972133,0.5347290065624958,0.12228365850778285,0
5,0.6698632729677193,0.3285652239008072,0.001571503131473457,0
6,0.0004333966135111228,0.41046428291011544,0.5891023204763736,0
7,0.7921653289903067,0.06311615257334684,0.1447185184363465,0
8,0.42175489594804727,0.24416413276929216,0.3340809712826606,0
9,0.33409981175109493,0.6582654375243968,0.007634750724508329,0
10,0.371821046909989,0.6194105291942319,0.008768423895779134,0
11,0.5925014204516652,0.3451369776122096,0.06236160193612535,0
12,0.050211171542819115,0.35023055919190804,0.5995582692652729,0
13,0.8024311465777857,0.005051915443934083,0.19251693797828023,0
14,0.07865727098581478,0.8251356221968003,0.09620710681738488,0
15,0.21615514839894787,0.31417016739330084,0.4696746842077512,0
16,0.5235742484036616,0.08177728892626922,0.3946484626700692,0
17,0.43496225385965054,0.5054400309909565,0.05959771514939302,0
18,0.32820828834908256,0.004800440296153047,0.6669912713547644,0
19,0.025168841392348897,0.5147270639377285,0.46010409466992264,0
20,0.5814322094753122,0.4066949173815123,0.01187287314317555,0
21,0.23355181017357327,0.720989638445812,0.04545855138061455,0
22,0.5039912066965347,0.3912878185677137,0.10472097473575154,0
23,0.4893794951508423,0.37959531334198754,0.1310251915071702,0
24,0.15518421190106224,0.5056548681149028,0.3391609199840349,0
25,0.6518450100636503,0.26077931178667485,0.08737567814967495,0
26,0.11179069706901353,0.7105488024464957,0.17766050048449078,0
27,0.5626022898123797,0.08912979659240734,0.3482679135952129,0
28,0.21058113210703236,0.11806721201453552,0.6713516558784323,0
29,0.154300342438714,0.6845654865985771,0.1611341709627089,0
30,0.4302828351736653,0.13365048035674426,0.43606668446959035,0
31,0.11847608064330602,0.7380773609863862,0.1434465583703077,0
32,0.2505766599253127,0.27710566395950786,0.4723176761151794,0
33,0.5742328694869828,0.19195985590439138,0.2338072746086258,0
34,0.2351033714382687,0.7148462542841995,0.050050374277531805,0
35,0.3302519951749685,0.059199496616002184,0.6105485082090294,0
36,0.4703301555241808,0.1531890264597898,0.3764808180160295,0
37,0.2550212395198772,0.7064558456910399,0.03852291478908283,0
38,0.49196305513356997,0.021520408470262133,0.48651653639616793,0
39,0.8494984509811476,0.05352127753223631,0.09698027148661612,0
40,0.7662743121271707,0.09326507083084785,0.1404606170419815,0
41,0.18349984328356647,0.21665501266103743,0.5998451440553962,0
42,0.6315142140837114,0.18378888217454173,0.18469690374174688,0
43,0.3549182947824652,0.2068828512342467,0.4381988539832881,0
44,0.017879738396968686,0.2568827517838795,0.7252375098191519,0
45,0.09775232913305358,0.20293886857894566,0.6993088022880009,0
46,0.06180030760204924,0.43305940166797324,0.5051402907299775,0
47,0.45965591864637834,0.35577017203065237,0.18457390932296938,0
48,0.2707926653337695,0.24450452167738518,0.4847028129888454,0
49,0.4031370598630136,0.027122246082881055,0.5697406940541053,0
50,0.346968325208649,0.5282760234439503,0.12475565134740066,0
1,0.0,0.24,0.76,1
2,0.3468039712922208,0.14375846288000108,0.5094375658277781,1
3,0.20581004364326724,0.26427304028216014,0.5299169160745726,1
4,0.3469009771574575,0.494422820775409,0.1586762020671335,1
5,0.6088244781446083,0.3811025736749906,0.010072948180401109,1
6,0.08433091658936293,0.3848842551314262,0.5307848282792109,1
7,0.7073917754541235,0.14163281558173105,0.1509754089641455,1
8,0.41136418892669724,0.2698095516453863,0.3188262594279165,1
9,0.36055279224253517,0.5829312464958303,0.056515961261634606,1
10,0.3914003424397907,0.5586364140166525,0.049963243543556746,1
11,0.5486136384720159,0.37796080649310054,0.07342555503488352,1
12,0.12558546857903047,0.3440229026459727,0.5303916287749968,1
13,0.7167952048821147,0.07852643055079607,0.20467836456708927,1
14,0.15917631534134008,0.6833350636010409,0.15748862105761896,1
15,0.26921161988042,0.3054710684495063,0.42531731167007375,1
16,0.4938253605719041,0.14284887978827598,0.36332575963981995,1
17,0.4442553782880439,0.4798231182105394,0.07592150350141674,1
18,0.35542023368037035,0.07346371722106687,0.5711160490985627,1
19,0.1057018846480524,0.46634361115535883,0.42795450419658876,1
20,0.5400086155143513,0.43085545894512095,0.02913592554052774,1
21,0.2830016466789367,0.621789089525828,0.09520926379523531,1
22,0.49932329475728293,0.3953626980894045,0.10531400715331252,1
23,0.4876142993711434,0.3826621975888642,0.12972350303999236,1
24,0.20958514871305878,0.46666068794694426,0.32375416333999696,1
25,0.5962555930409632,0.3133633310806783,0.09038107587835847,1
26,0.18556969336708162,0.5980699748101562,0.21636033182276215,1
27,0.5249247479208087,0.14753686596431645,0.32753838611487485,1
28,0.2540262948767335,0.17035414613287142,0.575619558990395,1
29,0.21972810053005387,0.5800475965057418,0.20022430296420435,1
30,0.44057810557313337,0.16674326052534585,0.3926786339015208,1
31,0.1911960741926049,0.6152212789631141,0.19358264684428106,1
32,0.29692975052101467,0.2709836041250399,0.4320866453539454,1
33,0.5345640576127964,0.23262399657060856,0.2328119458165951,1
34,0.28461371446453115,0.6076314159330111,0.10775486960245784,1
35,0.3500604544558654,0.12029182513940162,0.529647720404733,1
36,0.47274851215834873,0.17919929797580741,0.3480521898658438,1
37,0.28976096805539603,0.6200190043506559,0.09022002759394798,1
38,0.47919674937977763,0.0895541783364167,0.43124907228380566,1
39,0.7330679294455209,0.14000091279355298,0.12693115776092612,1
40,0.6662884086273996,0.1679894852723333,0.16572210610026714,1
41,0.2211613157369856,0.2233743502658354,0.555464333997179,1
42,0.5686200866879729,0.24767117086947787,0.1837087424425492,1
43,0.368361679137463,0.23306768675478623,0.3985706341077508,1
44,0.09836970897366361,0.25767642264245727,0.6439538683838791,1
45,0.16188337963585941,0.21924148844902824,0.6188751319151123,1
46,0.13271271860751555,0.3906813685192324,0.47660591287325205,1
47,0.450677982639068,0.3631810659579282,0.1861409514030038,1
48,0.29904695593524816,0.25731966279399093,0.44363338127076085,1
49,0.4044335196798805,0.08824208404446109,0.5073243962756584,1
50,0.34699163558766255,0.5282943195227486,0.1247140448895888,1
1,0.0,0.24,0.76,2
2,0.3505635428577869,0.18265751508527373,0.46677894205693937,2
3,0.25897679839988874,0.2626733232584401,0.47834987834167114,2
4,0.35295585185904155,0.4612970105914105,0.18574713754954797,2
5,0.5618111008916244,0.41105231273526616,0.027136586373109395,2
6,0.16060390017210296,0.35525165066784764,0.48414444916004945,2
7,0.6415615568216004,0.20898338670754252,0.14945505647085705,2
8,0.4049352021788966,0.2887833350107518,0.3062814628103516,2
9,0.38527141686122757,0.5276464373878434,0.08708214575092899,2
10,0.41045786726311095,0.512855165138275,0.07668696759861404,2
11,0.5156635165830068,0.3959826977678924,0.08835378564910079,2
12,0.19338044833997126,0.3314111926247604,0.47520835903526837,2
13,0.6508037159790638,0.14921745878050247,0.1999788252404337,2
14,0.22591690099426093,0.5815738786938638,0.19250922031187523,2
15,0.314047194087584,0.2998390559734635,0.38611374993895253,2
16,0.47344178113115526,0.1908607833601053,0.3356974355087394,2
17,0.43649504655017335,0.46269123922331096,0.1008137142265157,2
18,0.38332467907853585,0.12020428194390455,0.4964710389775597,2
19,0.17316198092292193,0.43191083396233176,0.39492718511474634,2
20,0.5104567711413199,0.4390279765466376,0.05051525231204246,2
21,0.32547242609964827,0.5472784210968946,0.12724915280345717,2
22,0.49857436940526023,0.39465802297806607,0.1067676076166737,2
23,0.4892852212656523,0.3817056866487919,0.12900909208555578,2
24,0.25708485466487757,0.4366000968788584,0.30631504845626395,2
25,0.5555090173340114,0.34635965193431567,0.09813133073167296,2
26,0.24769743179325127,0.5163257759980932,0.23597679220865564,2
27,0.5075455504376042,0.18943426656504464,0.3030201829973512,2
28,0.2959422734905058,0.2027069862012106,0.5013507403082836,2
29,0.27509964974841916,0.503740976758438,0.22115937349314285,2
30,0.45150389544484565,0.1939037961080296,0.3545923084471248,2
31,0.25227764438441913,0.5265389674688088,0.22118338814677208,2
32,0.33606674722371377,0.26921417173227685,0.3947190810440095,2
33,0.5072911689256279,0.26175208257581783,0.2309567484985543,2
34,0.3270402427214054,0.5284970848526908,0.14446267242590383,2
35,0.3736516395191566,0.15955008686121291,0.4667982736196305,2
36,0.4774451608472331,0.20103804822851354,0.32151679092425334,2
37,0.3276432355857821,0.5427021215044522,0.1296546429097657,2
38,0.47192785272422155,0.14612325563405193,0.3819488916417265,2
39,0.6499278084418582,0.21809118238422365,0.1319810091739182,2
40,0.5979411312317419,0.2343460644019348,0.16771280436632333,2
41,0.2626045565289328,0.23935361607376748,0.49804182739729974,2
42,0.5264588022856427,0.29258472149989273,0.1809564762144646,2
