horizon,stock_weight,bond_weight,t_bill_weight,iteration
1,0.0,0.24,0.76,0
2,0.2020227629861229,0.5978242252010896,0.20015301181278752,0
3,0.1514856606739029,0.6084566024360685,0.24005773689002863,0
4,0.4105541620526164,0.07399625093656967,0.5154495870108139,0
5,0.38654117272455024,0.15576017340386214,0.45769865387158754,0
6,0.0031017124692399654,0.20770155661696107,0.7891967309137988,0
7,0.7116299204889954,0.27941625958876176,0.0089538199222428,0
8,0.2697768717810681,0.005616948529362178,0.7246061796895698,0
9,0.04372830770692908,0.41269939168104997,0.5435723006120208,0
10,0.08230384372892716,0.06288142129755901,0.8548147349735139,0
11,0.6104000794439199,0.1518759438515417,0.23772397670453832,0
12,0.47946158531118827,0.25921226272995673,0.26132615195885495,0
13,0.5336036380223768,0.322794938433169,0.1436014235444541,0
14,0.15516821325110605,0.761518244252374,0.08331354249651997,0
15,0.6703956070851631,0.043779804762316646,0.28582458815252026,0
16,0.07213997898524267,0.803352160281602,0.12450786073315537,0
17,0.4635218597341542,0.0940905651252962,0.4423875751405495,0
18,0.4387965574661769,0.23765205527058345,0.3235513872632396,0
19,0.6644009478412498,0.14080934515741553,0.19478970700133463,0
20,0.0466567618758849,0.06253013539794446,0.8908131027261706,0
21,0.49181828603601974,0.09000975030049503,0.41817196366348514,0
22,0.44619308300153665,0.10656740010898529,0.4472395168894781,0
23,0.01394820544535992,0.12361996070826957,0.8624318338463705,0
24,0.25834091675995513,0.019802076968629997,0.7218570062714149,0
25,0.2987700584240366,0.2649972165729472,0.43623272500301624,0
26,0.020579539731402103,0.6597375627772629,0.31968289749133494,0
27,0.18384479261198244,0.22962531714278298,0.5865298902452346,0
28,0.08393105976051157,0.45928857160779485,0.45678036863169347,0
29,0.5321459193392334,0.17669505914378805,0.2911590215169786,0
30,0.08802073842445868,0.11148296706963133,0.8004962945059101,0
31,0.08771800463931871,0.4776474251164765,0.4346345702442048,0
32,0.11976223578269231,0.08681891532018647,0.7934188488971213,0
33,0.6905019499298817,0.07098137151365988,0.2385166785564585,0
34,0.47094025193103417,0.04904044123488632,0.4800193068340795,0
35,0.17197138729496889,0.35045354210955654,0.47757507059547466,0
36,0.1988007554853923,0.7370732978236667,0.0641259466909409,0
37,0.018512797242266944,0.5819506095022151,0.3995365932555179,0
38,0.018650210984450265,0.904426716788234,0.07692307222731563,0
39,0.4864456488856501,0.4981298060292306,0.015424545085119241,0
40,0.24886500400379094,0.6764550580004262,0.07467993799578296,0
41,0.26753298837776807,0.4274512019627314,0.3050158096595005,0
42,0.3468202553850032,0.5073301123813619,0.14584963223363484,0
43,0.7832431821028107,0.10866663481085818,0.10809018308633103,0
44,0.699258440355145,0.19662236651060672,0.10411919313424842,0
45,0.7572911487530274,0.02621508133222357,0.21649376991474908,0
46,0.7011591466650631,0.23827786268091705,0.06056299065401989,0
47,0.1359392173226296,0.4934927654065758,0.3705680172707948,0
48,0.0576690804632556,0.2067812648078433,0.7355496547289012,0
49,0.5399141499313985,0.23239294458710694,0.2276929054814945,0
50,0.5875338771978716,0.34222695843634654,0.07023916436578183,0
1,0.0,0.24,0.76,1
2,0.22315400248884687,0.5206936934702727,0.2561523040408804,1
3,0.2047877281145814,0.515431531755231,0.2797807401301876,1
4,0.3914050474686244,0.11555286247111812,0.4930420900602575,1
5,0.39418232941128856,0.17174481414035966,0.4340728564483518,1
6,0.08803610549944818,0.19994852283584413,0.7120153716647077,1
7,0.6340739513856919,0.3371346976635584,0.028791350950749695,1
8,0.2993223300138331,0.05318415135609744,0.6474935186300694,1
9,0.12198223731984092,0.35465991259122004,0.5233578500889391,1
10,0.14250973676088136,0.11043601537214448,0.7470542478669742,1
11,0.5545691302565313,0.19128345176500652,0.2541474179784622,1
12,0.44997866091017596,0.27125717933748567,0.2787641597523384,1
13,0.5146941929697655,0.32517241960236565,0.16013338742786887,1
14,0.21192224398520842,0.6283198401956801,0.15975791581911147,1
15,0.6026567836931324,0.09389077860881953,0.3034524376980481,1
16,0.14518594990158568,0.6510984075285358,0.2037156425698785,1
17,0.4473468503310365,0.14240176683309014,0.41025138283587337,1
18,0.4378870153387744,0.24040902245598966,0.32170396220523595,1
19,0.5966353836823919,0.18725686438326275,0.21610775193434537,1
20,0.11266851571181744,0.10940777638797383,0.7779237079002087,1
21,0.4683374170558606,0.14130067346147507,0.3903619094826643,1
22,0.44204254841002705,0.1318862579138291,0.4260711936761439,1
23,0.09580498490339313,0.13666322380431878,0.7675317912922881,1
24,0.2802517509787875,0.08038351159672387,0.6393647374244886,1
25,0.32292117268651543,0.25705287736605203,0.42002594994743253,1
26,0.10010825651468772,0.5442834682235619,0.35560827526175043,1
27,0.21989026207911586,0.24568803975303946,0.5344216981678447,1
28,0.1505717685131861,0.3985936728459083,0.4508345586409056,1
29,0.4878780937749028,0.21369714976257284,0.2984247564625244,1
30,0.1541068329663847,0.13513243422065527,0.71076073281296,1
31,0.14352563747725577,0.43549744357707587,0.42097691894566835,1
32,0.16961889354947146,0.1391814578901741,0.6911996485603544,1
33,0.6161255916139675,0.13401706921322434,0.24985733917280814,1
34,0.46251689278367386,0.09524296441380205,0.44224014280252416,1
35,0.2241551938071576,0.3268355673967705,0.44900923879607196,1
36,0.2465289814987732,0.6299449424151236,0.12352607608610322,1
37,0.10329085169815137,0.49478900894344946,0.4019201393583992,1
38,0.10446183339265175,0.7370733937541636,0.15846477285318472,1
39,0.4798102279905838,0.48340394430464023,0.03678582770477604,1
40,0.29089456790901125,0.5888528230281206,0.12025260906286817,1
41,0.29633240992011034,0.4151003954288499,0.28856719465103975,1
42,0.3609388272781781,0.4864154862670711,0.15264568645475074,1
43,0.6792507667654271,0.19923525236920514,0.1215139808653678,1
44,0.6132144536022914,0.269180845709315,0.11760470068839357,1
45,0.6607657385860747,0.1106279621913331,0.22860629922259224,1
46,0.616950974985091,0.3076009017257631,0.07544812328914591,1
47,0.19779915677824075,0.4528909203126959,0.3493099229090633,1
48,0.12553750876372488,0.22389525593030635,0.6505672353059687,1
49,0.5016011152838813,0.28828331326328743,0.21011557145283127,1
50,0.5608767366343808,0.35556036073844216,0.08356290262717725,1
1,0.0,0.24,0.76,2
2,0.2423829965131657,0.46054977684222387,0.2970672266446105,2
3,0.24700238561851973,0.4472042589779726,0.30579335540350766,2
4,0.37889429671167746,0.14798534135113023,0.47312036193719226,2
5,0.4025455435443406,0.18430395506085992,0.4131505013947995,2
6,0.15805293674879115,0.1954601603981957,0.6464869028530131,2
7,0.5743326789281398,0.36689153056884616,0.05877579050301407,2
8,0.3164779458500542,0.09039219908782573,0.5931298550621201,2
9,0.18636081668518312,0.3142561575000018,0.4993830258148151,2
10,0.19303444720969223,0.14690066384423017,0.6600648889460776,2
11,0.5122595276154583,0.22005369135174768,0.267686781032794,2
12,0.4288505936578343,0.27745159190763363,0.2936978144345321,2
13,0.5018265948317947,0.3229772851853674,0.1751961199828379,2
14,0.25970300636985244,0.5301789434127435,0.21011805021740404,2
15,0.5510643649322529,0.1370770634528238,0.31185857161492336,2
16,0.2062726766527421,0.5407306704222528,0.25299665292500517,2
17,0.44049862485791436,0.17522239813608578,0.3842789770059999,2
18,0.44012456257259336,0.2418806740009417,0.317994763426465,2
19,0.5447976317186408,0.22293473508853254,0.23226763319282664,2
20,0.16905084107834153,0.1449735735877266,0.6859755853339318,2
21,0.4531692115252895,0.18266735120218475,0.3641634372725258,2
22,0.4422320156847517,0.1525283761208881,0.4052396081943603,2
23,0.16487938795896784,0.14742345774762688,0.6876971542934053,2
24,0.30305219915706516,0.12524881028275348,0.5716989905601814,2
25,0.34607559099116514,0.2508106598828468,0.4031137491259881,2
26,0.1676074677150503,0.46047199082516876,0.37192054145978093,2
27,0.256950274289922,0.25036937083085925,0.49268035487921874,2
28,0.20784966821999623,0.35415038247966796,0.43799994930033587,2
29,0.4582628801042321,0.23913408122323485,0.302603038672533,2
30,0.21089395659616475,0.15336678151970376,0.6357392618841315,2
31,0.19247330018124098,0.40387815731993093,0.4036485424988281,2
32,0.21338717692360504,0.1790094114506486,0.6076034116257463,2
33,0.5595857327948526,0.18777380717289766,0.25264046003224977,2
34,0.459290988255238,0.13329809275514815,0.4074109189896138,2
35,0.2691765861430884,0.30966201402035554,0.4211613998365561,2
36,0.28779193389008656,0.5493996340393097,0.1628084320706038,2
37,0.17382882696047738,0.4328553517885926,0.39331582125093,2
38,0.17565945696986057,0.6171758469387534,0.207164696091386,2
39,0.47687273908347666,0.46727858534215755,0.05584867557436585,2
40,0.32653038882933294,0.5237003110795563,0.14976930009111078,2
41,0.32143674695576013,0.4064820445713892,0.2720812084728506,2
42,0.3738283205025814,0.4703857087717431,0.15578597072567546,2
