start,iteration,global_step,bisection_iteration,horizon,stock_weight,bond_weight,t_bill_weight,is_control_point
random_00,0,0,0,25,0.1827192580157702,0.1290105259844871,0.6882702159997427,False
random_00,0,0,0,26,0.18511522676729708,0.1279033273112435,0.6869814459214595,False
random_00,0,0,0,27,0.18751119551882395,0.12679612863799988,0.6856926758431762,False
random_00,0,0,0,28,0.18990716427035084,0.12568892996475628,0.6844039057648929,False
random_00,0,0,0,29,0.19230313302187774,0.12458173129151268,0.6831151356866096,False
random_00,0,0,0,30,0.1946991017734046,0.12347453261826907,0.6818263656083263,False
random_00,0,0,0,31,0.1970950705249315,0.12236733394502547,0.680537595530043,False
random_00,0,0,0,32,0.1994910392764584,0.12126013527178187,0.6792488254517598,False
random_00,0,0,0,33,0.20188700802798526,0.12015293659853826,0.6779600553734765,False
random_00,0,0,0,34,0.20428297677951215,0.11904573792529466,0.6766712852951932,False
random_00,0,0,0,35,0.20667894553103905,0.11793853925205106,0.67538251521691,False
random_00,0,0,0,36,0.20907491428256592,0.11683134057880745,0.6740937451386266,False
random_00,0,0,0,37,0.2114708830340928,0.11572414190556385,0.6728049750603433,False
random_00,0,0,0,38,0.21386685178561968,0.11461694323232025,0.6715162049820601,False
random_00,0,0,0,39,0.21626282053714657,0.11350974455907664,0.6702274349037768,False
random_00,0,0,0,40,0.21865878928867344,0.11240254588583304,0.6689386648254936,False
random_00,0,0,0,41,0.22105475804020036,0.11129534721258943,0.6676498947472103,False
random_00,0,0,0,42,0.22345072679172723,0.11018814853934583,0.6663611246689269,False
random_00,0,0,0,43,0.2258466955432541,0.10908094986610224,0.6650723545906437,False
random_00,0,0,0,44,0.228242664294781,0.10797375119285862,0.6637835845123604,False
random_00,0,0,0,45,0.23063863304630788,0.10686655251961502,0.6624948144340771,False
random_00,0,0,0,46,0.23303460179783475,0.10575935384637142,0.6612060443557939,False
random_00,0,0,0,47,0.23543057054936167,0.10465215517312781,0.6599172742775106,False
random_00,0,0,0,48,0.23782653930088854,0.10354495649988422,0.6586285041992272,False
random_00,0,0,0,49,0.2402225080524154,0.10243775782664062,0.657339734120944,False
random_00,0,0,0,50,0.2426184768039423,0.10133055915339702,0.6560509640426607,True
random_00,10,10,1,1,0.13882134803356289,0.10781506547982661,0.7533635864866105,True
random_00,10,10,1,2,0.15640326069599958,0.10346772679040565,0.7401290125135948,False
random_00,10,10,1,3,0.17398517335843627,0.0991203881009847,0.726894438540579,False
random_00,10,10,1,4,0.19156708602087294,0.09477304941156375,0.7136598645675634,False
random_00,10,10,1,5,0.20914899868330963,0.0904257107221428,0.7004252905945476,False
random_00,10,10,1,6,0.22673091134574633,0.08607837203272184,0.6871907166215319,False
random_00,10,10,1,7,0.244312824008183,0.08173103334330088,0.6739561426485161,False
random_00,10,10,1,8,0.2618947366706197,0.07738369465387993,0.6607215686755004,False
random_00,10,10,1,9,0.2794766493330564,0.07303635596445898,0.6474869947024846,False
random_00,10,10,1,10,0.2970585619954931,0.06868901727503803,0.6342524207294689,False
random_00,10,10,1,11,0.31464047465792977,0.06434167858561707,0.6210178467564531,False
random_00,10,10,1,12,0.33222238732036646,0.05999433989619612,0.6077832727834375,False
random_00,10,10,1,13,0.34980429998280316,0.05564700120677516,0.5945486988104217,False
random_00,10,10,1,14,0.3673862126452398,0.05129966251735421,0.581314124837406,False
random_00,10,10,1,15,0.38496812530767655,0.04695232382793325,0.5680795508643902,False
random_00,10,10,1,16,0.4025500379701132,0.0426049851385123,0.5548449768913746,False
random_00,10,10,1,17,0.4201319506325499,0.038257646449091354,0.5416104029183588,False
random_00,10,10,1,18,0.43771386329498657,0.03391030775967038,0.5283758289453431,False
random_00,10,10,1,19,0.45529577595742327,0.02956296907024944,0.5151412549723273,False
random_00,10,10,1,20,0.4728776886198599,0.025215630380828483,0.5019066809993116,False
random_00,10,10,1,21,0.49045960128229665,0.020868291691407526,0.4886721070262958,False
random_00,10,10,1,22,0.5080415139447333,0.01652095300198657,0.4754375330532801,False
random_00,10,10,1,23,0.52562342660717,0.012173614312565625,0.46220295908026443,False
random_00,10,10,1,24,0.5432053392696067,0.007826275623144668,0.4489683851072486,False
random_00,10,10,1,25,0.5607872519320434,0.0034789369337237114,0.43573381113423293,True
random_00,10,10,1,26,0.5640561496642291,0.003355940170913981,0.4325879101648569,False
random_00,10,10,1,27,0.5673250473964148,0.0032329434081042503,0.429442009195481,False
random_00,10,10,1,28,0.5705939451286005,0.00310994664529452,0.426296108226105,False
random_00,10,10,1,29,0.5738628428607863,0.0029869498824847893,0.423150207256729,False
random_00,10,10,1,30,0.5771317405929719,0.0028639531196750583,0.420004306287353,False
random_00,10,10,1,31,0.5804006383251576,0.0027409563568653278,0.4168584053179771,False
random_00,10,10,1,32,0.5836695360573434,0.0026179595940555972,0.4137125043486011,False
random_00,10,10,1,33,0.586938433789529,0.0024949628312458667,0.4105666033792251,False
random_00,10,10,1,34,0.5902073315217148,0.002371966068436136,0.4074207024098491,False
random_00,10,10,1,35,0.5934762292539004,0.0022489693056264052,0.4042748014404731,False
random_00,10,10,1,36,0.5967451269860862,0.0021259725428166747,0.40112890047109717,False
random_00,10,10,1,37,0.6000140247182719,0.002002975780006944,0.39798299950172117,False
random_00,10,10,1,38,0.6032829224504576,0.0018799790171972139,0.3948370985323452,False
random_00,10,10,1,39,0.6065518201826433,0.0017569822543874831,0.3916911975629692,False
random_00,10,10,1,40,0.6098207179148291,0.0016339854915777528,0.38854529659359327,False
random_00,10,10,1,41,0.6130896156470147,0.001510988728768022,0.38539939562421727,False
random_00,10,10,1,42,0.6163585133792004,0.0013879919659582915,0.38225349465484126,False
random_00,10,10,1,43,0.6196274111113862,0.001264995203148561,0.3791075936854653,False
random_00,10,10,1,44,0.6228963088435718,0.0011419984403388305,0.3759616927160893,False
random_00,10,10,1,45,0.6261652065757576,0.0010190016775290995,0.37281579174671337,False
random_00,10,10,1,46,0.6294341043079432,0.0008960049147193694,0.36966989077733736,False
random_00,10,10,1,47,0.632703002040129,0.0007730081519096385,0.3665239898079614,False
random_00,10,10,1,48,0.6359718997723147,0.0006500113890999079,0.3633780888385854,False
random_00,10,10,1,49,0.6392407975045004,0.0005270146262901774,0.3602321878692094,False
random_00,10,10,1,50,0.6425096952366861,0.00040401786348044687,0.35708628689983346,True
random_00,20,20,2,1,0.150421519609444,0.0,0.8495784803905561,True
random_00,20,20,2,2,0.18322171247722083,0.009304318559238219,0.8074739689635411,False
random_00,20,20,2,3,0.21602190534499766,0.018608637118476438,0.765369457536526,False
random_00,20,20,2,4,0.24882209821277446,0.02791295567771466,0.7232649461095109,False
random_00,20,20,2,5,0.28162229108055126,0.037217274236952876,0.6811604346824959,False
random_00,20,20,2,6,0.3144224839483281,0.0465215927961911,0.6390559232554809,False
random_00,20,20,2,7,0.34722267681610497,0.05582591135542932,0.5969514118284658,False
random_00,20,20,2,8,0.38002286968388177,0.06513022991466753,0.5548469004014507,False
random_00,20,20,2,9,0.41282306255165857,0.07443454847390575,0.5127423889744357,False
random_00,20,20,2,10,0.4456232554194354,0.08373886703314398,0.47063787754742065,False
random_00,20,20,2,11,0.4784234482872122,0.0930431855923822,0.4285333661204056,False
random_00,20,20,2,12,0.5112236411549891,0.10234750415162042,0.38642885469339056,False
random_00,20,20,2,13,0.5440238340227659,0.11165182271085863,0.3443243432663755,True
random_00,20,20,2,14,0.5377343636534333,0.12905404357318465,0.3332115927733821,False
random_00,20,20,2,15,0.5314448932841007,0.14645626443551066,0.32209884228038865,False
random_00,20,20,2,16,0.5251554229147681,0.16385848529783667,0.3109860917873952,False
random_00,20,20,2,17,0.5188659525454355,0.18126070616016268,0.2998733412944018,False
random_00,20,20,2,18,0.512576482176103,0.19866292702248872,0.28876059080140837,False
random_00,20,20,2,19,0.5062870118067704,0.21606514788481473,0.27764784030841494,False
random_00,20,20,2,20,0.49999754143743774,0.23346736874714075,0.2665350898154215,False
random_00,20,20,2,21,0.49370807106810516,0.2508695896094667,0.25542233932242814,False
random_00,20,20,2,22,0.4874186006987725,0.26827181047179277,0.2443095888294347,False
random_00,20,20,2,23,0.48112913032943994,0.2856740313341188,0.23319683833644128,False
random_00,20,20,2,24,0.47483965996010735,0.3030762521964448,0.22208408784344785,False
random_00,20,20,2,25,0.46855018959077477,0.3204784730587708,0.21097133735045442,True
random_00,20,20,2,26,0.48347665767213305,0.3231196850841833,0.19340365724368364,False
random_00,20,20,2,27,0.4984031257534914,0.32576089710959577,0.17583597713691285,False
random_00,20,20,2,28,0.5133295938348497,0.3284021091350083,0.15826829703014206,False
random_00,20,20,2,29,0.528256061916208,0.3310433211604208,0.14070061692337127,False
random_00,20,20,2,30,0.5431825299975662,0.3336845331858333,0.12313293681660045,False
random_00,20,20,2,31,0.5581089980789246,0.3363257452112458,0.10556525670982966,False
random_00,20,20,2,32,0.5730354661602829,0.33896695723665826,0.08799757660305886,False
random_00,20,20,2,33,0.5879619342416411,0.34160816926207077,0.07042989649628809,False
random_00,20,20,2,34,0.6028884023229995,0.3442493812874833,0.05286221638951727,False
random_00,20,20,2,35,0.6178148704043578,0.34689059331289573,0.03529453628274648,False
random_00,20,20,2,36,0.632741338485716,0.34953180533830824,0.01772685617597569,False
random_00,20,20,2,37,0.6476678065670743,0.35217301736372075,0.00015917606920490268,True
random_00,20,20,2,38,0.6436849712590663,0.3546524693394354,0.0016625594014983488,False
random_00,20,20,2,39,0.6397021359510582,0.35713192131515,0.003165942733791795,False
random_00,20,20,2,40,0.6357193006430502,0.3596113732908646,0.004669326066085241,False
random_00,20,20,2,41,0.6317364653350421,0.3620908252665792,0.006172709398378687,False
random_00,20,20,2,42,0.627753630027034,0.36457027724229385,0.007676092730672133,False
random_00,20,20,2,43,0.623770794719026,0.36704972921800844,0.00917947606296558,False
random_00,20,20,2,44,0.6197879594110179,0.3695291811937231,0.010682859395259023,False
random_00,20,20,2,45,0.6158051241030098,0.37200863316943766,0.012186242727552471,False
random_00,20,20,2,46,0.6118222887950018,0.3744880851451523,0.013689626059845916,False
random_00,20,20,2,47,0.6078394534869938,0.3769675371208669,0.015193009392139363,False
random_00,20,20,2,48,0.6038566181789857,0.37944698909658153,0.016696392724432806,False
random_00,20,20,2,49,0.5998737828709776,0.3819264410722961,0.018199776056726256,False
random_00,20,20,2,50,0.5958909475629696,0.38440589304801076,0.0197031593890197,True
random_00,30,30,3,1,0.12125514252517929,3.700743415417188e-17,0.8787448574748207,True
random_00,30,30,3,2,0.17019459282680469,0.05202458093353685,0.7777808262396585,False
random_00,30,30,3,3,0.2191340431284301,0.10404916186707368,0.6768167950044963,False
random_00,30,30,3,4,0.2680734934300555,0.15607374280061048,0.575852763769334,False
random_00,30,30,3,5,0.3170129437316809,0.2080983237341473,0.47488873253417185,False
random_00,30,30,3,6,0.3659523940333063,0.2601229046676842,0.37392470129900957,False
random_00,30,30,3,7,0.4148918443349317,0.31214748560122096,0.2729606700638474,True
random_00,30,30,3,8,0.4058601963991596,0.3270402989018657,0.2670995046989748,False
random_00,30,30,3,9,0.39682854846338744,0.34193311220251044,0.2612383393341022,False
random_00,30,30,3,10,0.3877969005276153,0.3568259255031552,0.25537717396922954,False
random_00,30,30,3,11,0.3787652525918432,0.37171873880379985,0.24951600860435696,False
random_00,30,30,3,12,0.3697336046560711,0.3866115521044446,0.24365484323948436,False
random_00,30,30,3,13,0.3607019567202989,0.4015043654050893,0.23779367787461175,True
random_00,30,30,3,14,0.3870464178132144,0.40775194758247046,0.20520163460431506,False
random_00,30,30,3,15,0.41339087890612997,0.41399952975985166,0.1726095913340184,False
random_00,30,30,3,16,0.43973533999904546,0.42024711193723285,0.14001754806372171,False
random_00,30,30,3,17,0.46607980109196095,0.426494694114614,0.10742550479342505,False
random_00,30,30,3,18,0.4924242621848765,0.43274227629199513,0.07483346152312834,False
random_00,30,30,3,19,0.518768723277792,0.4389898584693763,0.042241418252831675,True
random_00,30,30,3,20,0.5216694798649285,0.4415012467399289,0.03682927339514258,False
random_00,30,30,3,21,0.524570236452065,0.4440126350104815,0.03141712853745349,False
random_00,30,30,3,22,0.5274709930392015,0.4465240232810341,0.026004983679764393,False
random_00,30,30,3,23,0.530371749626338,0.44903541155158666,0.0205928388220753,False
random_00,30,30,3,24,0.5332725062134746,0.45154679982213924,0.015180693964386205,False
random_00,30,30,3,25,0.5361732628006111,0.45405818809269183,0.00976854910669711,True
random_00,30,30,3,26,0.5434506552794568,0.4482407822958425,0.008308562424700636,False
random_00,30,30,3,27,0.5507280477583026,0.4424233764989932,0.006848575742704163,False
random_00,30,30,3,28,0.5580054402371484,0.4366059707021439,0.005388589060707688,False
random_00,30,30,3,29,0.5652828327159941,0.43078856490529466,0.003928602378711214,False
random_00,30,30,3,30,0.57256022519484,0.42497115910844535,0.0024686156967147392,False
random_00,30,30,3,31,0.5798376176736857,0.41915375331159604,0.0010086290147182653,True
random_00,30,30,3,32,0.5889791671122746,0.4101803087087936,0.0008405241789318878,False
random_00,30,30,3,33,0.5981207165508634,0.4012068641059911,0.0006724193431455102,False
random_00,30,30,3,34,0.6072622659894522,0.3922334195031886,0.0005043145073591326,False
random_00,30,30,3,35,0.6164038154280411,0.3832599749003861,0.00033620967157275516,False
random_00,30,30,3,36,0.62554536486663,0.37428653029758363,0.00016810483578637747,False
random_00,30,30,3,37,0.6346869143052188,0.36531308569478116,0.0,True
random_00,30,30,3,38,0.633696820657933,0.366303179342067,0.0,False
random_00,30,30,3,39,0.6327067270106471,0.3672932729893528,0.0,False
random_00,30,30,3,40,0.6317166333633613,0.3682833666366387,0.0,False
random_00,30,30,3,41,0.6307265397160755,0.36927346028392455,0.0,False
random_00,30,30,3,42,0.6297364460687896,0.37026355393121035,0.0,False
random_00,30,30,3,43,0.6287463524215038,0.3712536475784962,0.0,True
random_00,30,30,3,44,0.6252222750035236,0.3747777249964764,0.0,False
random_00,30,30,3,45,0.6216981975855435,0.3783018024144566,0.0,False
random_00,30,30,3,46,0.6181741201675632,0.38182587983243677,0.0,False
random_00,30,30,3,47,0.614650042749583,0.38534995725041693,0.0,False
random_00,30,30,3,48,0.6111259653316028,0.3888740346683971,0.0,False
random_00,30,30,3,49,0.6076018879136227,0.3923981120863773,0.0,False
random_00,30,30,3,50,0.6040778104956425,0.3959221895043575,0.0,True
random_00,40,40,4,1,0.0866736470634039,0.0,0.9133263529365961,True
random_00,40,40,4,2,0.16497023498565777,0.12113403713968253,0.7138957278746597,False
random_00,40,40,4,3,0.24326682290791163,0.24226807427936506,0.5144651028127233,False
random_00,40,40,4,4,0.3215634108301655,0.3634021114190476,0.3150344777507869,True
random_00,40,40,4,5,0.3316926396621595,0.37973779227741006,0.2885695680604305,False
random_00,40,40,4,6,0.3418218684941535,0.39607347313577246,0.262104658370074,False
random_00,40,40,4,7,0.35195109732614754,0.4124091539941349,0.2356397486797176,True
random_00,40,40,4,8,0.3470116397632507,0.4376742723991929,0.21531408783755643,False
random_00,40,40,4,9,0.3420721822003539,0.4629393908042508,0.1949884269953953,False
random_00,40,40,4,10,0.3371327246374571,0.48820450920930875,0.17466276615323412,True
random_00,40,40,4,11,0.35086385054476027,0.48624679323565495,0.16288935621958475,False
random_00,40,40,4,12,0.36459497645206346,0.4842890772620011,0.15111594628593536,False
random_00,40,40,4,13,0.37832610235936665,0.4823313612883473,0.139342536352286,True
random_00,40,40,4,14,0.4056307457289417,0.4782597057526488,0.11610954851840942,False
random_00,40,40,4,15,0.4329353890985168,0.4741880502169504,0.09287656068453284,False
random_00,40,40,4,16,0.46024003246809186,0.4701163946812519,0.06964357285065625,True
random_00,40,40,4,17,0.4708904077524949,0.4686158837453502,0.06049370850215493,False
random_00,40,40,4,18,0.48154078303689796,0.4671153728094484,0.0513438441536536,False
random_00,40,40,4,19,0.492191158321301,0.4656148618735467,0.04219397980515227,True
random_00,40,40,4,20,0.5100979644711037,0.46040102959833723,0.02950100593055908,False
random_00,40,40,4,21,0.5280047706209063,0.4551871973231278,0.016808032055965892,False
random_00,40,40,4,22,0.545911576770709,0.4499733650479183,0.004115058181372699,True
random_00,40,40,4,23,0.5500919464199515,0.4462695518753402,0.003638501704708271,False
random_00,40,40,4,24,0.5542723160691941,0.44256573870276206,0.0031619452280438427,False
random_00,40,40,4,25,0.5584526857184366,0.43886192553018394,0.002685388751379414,True
random_00,40,40,4,26,0.5646899909810487,0.4333453673040818,0.0019646417148695234,False
random_00,40,40,4,27,0.5709272962436607,0.4278288090779797,0.0012438946783596325,False
random_00,40,40,4,28,0.5771646015062727,0.42231225085187757,0.0005231476418497416,True
random_00,40,40,4,29,0.5850080305405169,0.41464320436491664,0.0003487650945664944,False
random_00,40,40,4,30,0.592851459574761,0.4069741578779557,0.0001743825472832472,False
random_00,40,40,4,31,0.6006948886090052,0.3993051113909948,0.0,True
random_00,40,40,4,32,0.6076446285881071,0.39235537141189286,0.0,False
random_00,40,40,4,33,0.6145943685672091,0.385405631432791,0.0,False
random_00,40,40,4,34,0.6215441085463109,0.3784558914536891,0.0,True
random_00,40,40,4,35,0.624537972286128,0.3754620277138721,0.0,False
random_00,40,40,4,36,0.6275318360259449,0.3724681639740551,0.0,False
random_00,40,40,4,37,0.6305256997657619,0.3694743002342381,0.0,True
random_00,40,40,4,38,0.6334987929931294,0.36650120700687067,0.0,False
random_00,40,40,4,39,0.6364718862204968,0.36352811377950317,0.0,False
random_00,40,40,4,40,0.6394449794478643,0.36055502055213573,0.0,True
random_00,40,40,4,41,0.6413402484509108,0.35865975154908925,0.0,False
random_00,40,40,4,42,0.6432355174539572,0.35676448254604276,0.0,False
random_00,40,40,4,43,0.6451307864570037,0.3548692135429963,0.0,True
random_00,40,40,4,44,0.6466256849196607,0.3533743150803394,0.0,False
random_00,40,40,4,45,0.6481205833823175,0.35187941661768246,0.0,False
random_00,40,40,4,46,0.6496154818449744,0.3503845181550256,0.0,True
random_00,40,40,4,47,0.6469484488261091,0.35305155117389087,0.0,False
random_00,40,40,4,48,0.6442814158072439,0.35571858419275615,0.0,False
random_00,40,40,4,49,0.6416143827883787,0.35838561721162143,0.0,False
random_00,40,40,4,50,0.6389473497695134,0.3610526502304867,0.0,True
