start,iteration,global_step,bisection_iteration,horizon,stock_weight,bond_weight,t_bill_weight,is_control_point
random_03,20,20,2,23,0.5136034342663759,0.39440605962113096,0.09199050611249313,False
random_03,20,20,2,24,0.5088009942740751,0.4012878785825832,0.08991112714334172,False
random_03,20,20,2,25,0.5039985542817742,0.4081696975440355,0.08783174817419032,True
random_03,20,20,2,26,0.5163153538403463,0.4031722103333126,0.08051243582634113,False
random_03,20,20,2,27,0.5286321533989183,0.3981747231225897,0.07319312347849193,False
random_03,20,20,2,28,0.5409489529574905,0.3931772359118668,0.06587381113064274,False
random_03,20,20,2,29,0.5532657525160626,0.3881797487011439,0.05855449878279355,False
random_03,20,20,2,30,0.5655825520746346,0.383182261490421,0.051235186434944346,False
random_03,20,20,2,31,0.5778993516332067,0.3781847742796981,0.04391587408709516,False
random_03,20,20,2,32,0.5902161511917788,0.37318728706897525,0.03659656173924596,False
random_03,20,20,2,33,0.6025329507503508,0.36818979985825234,0.029277249391396774,False
random_03,20,20,2,34,0.614849750308923,0.36319231264752944,0.02195793704354758,False
random_03,20,20,2,35,0.6271665498674951,0.3581948254368066,0.014638624695698377,False
random_03,20,20,2,36,0.6394833494260671,0.3531973382260837,0.007319312347849202,False
random_03,20,20,2,37,0.6518001489846392,0.3481998510153608,0.0,True
random_03,20,20,2,38,0.6500467878576726,0.34995321214232744,0.0,False
random_03,20,20,2,39,0.6482934267307059,0.3517065732692941,0.0,False
random_03,20,20,2,40,0.6465400656037392,0.3534599343962608,0.0,False
random_03,20,20,2,41,0.6447867044767726,0.35521329552322745,0.0,False
random_03,20,20,2,42,0.6430333433498059,0.3569666566501941,0.0,False
random_03,20,20,2,43,0.6412799822228392,0.3587200177771608,0.0,False
random_03,20,20,2,44,0.6395266210958725,0.36047337890412745,0.0,False
random_03,20,20,2,45,0.6377732599689059,0.3622267400310941,0.0,False
random_03,20,20,2,46,0.6360198988419392,0.3639801011580608,0.0,False
random_03,20,20,2,47,0.6342665377149725,0.36573346228502746,0.0,False
random_03,20,20,2,48,0.6325131765880059,0.3674868234119941,0.0,False
random_03,20,20,2,49,0.6307598154610392,0.3692401845389608,0.0,False
random_03,20,20,2,50,0.6290064543340725,0.37099354566592746,0.0,True
random_03,30,30,3,1,0.11198914067495508,0.0012798761682177818,0.8867309831568272,True
random_03,30,30,3,2,0.16045148459803957,0.06663402447512672,0.7729144909268337,False
random_03,30,30,3,3,0.20891382852112406,0.13198817278203565,0.6590979986968404,False
random_03,30,30,3,4,0.2573761724442085,0.1973423210889446,0.5452815064668469,False
random_03,30,30,3,5,0.30583851636729303,0.2626964693958535,0.4314650142368535,False
random_03,30,30,3,6,0.35430086029037755,0.32805061770276245,0.31764852200686,False
random_03,30,30,3,7,0.402763204213462,0.3934047660096714,0.2038320297768666,True
random_03,30,30,3,8,0.39326025617954774,0.39381573966416017,0.21292400415629206,False
random_03,30,30,3,9,0.3837573081456335,0.39422671331864895,0.22201597853571756,False
random_03,30,30,3,10,0.3742543601117193,0.3946376869731377,0.23110795291514302,False
random_03,30,30,3,11,0.36475141207780504,0.3950486606276265,0.2401999272945685,False
random_03,30,30,3,12,0.35524846404389077,0.3954596342821153,0.24929190167399398,False
random_03,30,30,3,13,0.34574551600997655,0.39587060793660406,0.25838387605341945,True
random_03,30,30,3,14,0.37668052981113126,0.40028652660228,0.22303294358658882,False
random_03,30,30,3,15,0.40761554361228597,0.4047024452679559,0.18768201111975816,False
random_03,30,30,3,16,0.43855055741344073,0.4091183639336318,0.1523310786529275,False
random_03,30,30,3,17,0.46948557121459544,0.41353428259930775,0.11698014618609687,False
random_03,30,30,3,18,0.5004205850157502,0.41795020126498367,0.08162921371926618,False
random_03,30,30,3,19,0.5313555988169049,0.4223661199306596,0.04627828125243555,True
random_03,30,30,3,20,0.5329008927470741,0.42696959409472773,0.04012951315819816,False
random_03,30,30,3,21,0.5344461866772433,0.43157306825879593,0.03398074506396078,False
random_03,30,30,3,22,0.5359914806074125,0.4361765424228641,0.027831976969723393,False
random_03,30,30,3,23,0.5375367745375818,0.4407800165869322,0.02168320887548601,False
random_03,30,30,3,24,0.539082068467751,0.4453834907510004,0.015534440781248621,False
random_03,30,30,3,25,0.5406273623979202,0.44998696491506857,0.009385672687011237,True
random_03,30,30,3,26,0.5476818144315805,0.4442986501081133,0.008019535460306223,False
random_03,30,30,3,27,0.5547362664652408,0.43861033530115806,0.006653398233601208,False
random_03,30,30,3,28,0.561790718498901,0.4329220204942028,0.005287261006896193,False
random_03,30,30,3,29,0.5688451705325612,0.42723370568724756,0.003921123780191179,False
random_03,30,30,3,30,0.5758996225662215,0.4215453908802923,0.0025549865534861636,False
random_03,30,30,3,31,0.5829540745998818,0.41585707607333705,0.0011888493267811495,True
random_03,30,30,3,32,0.5916034995408221,0.40740579268686017,0.0009907077723176245,False
random_03,30,30,3,33,0.6002529244817626,0.39895450930038334,0.0007925662178540998,False
random_03,30,30,3,34,0.6089023494227029,0.3905032259139065,0.0005944246633905748,False
random_03,30,30,3,35,0.6175517743636433,0.38205194252742963,0.0003962831089270499,False
random_03,30,30,3,36,0.6262011993045837,0.37360065914095275,0.00019814155446352478,False
random_03,30,30,3,37,0.6348506242455241,0.3651493757544759,0.0,True
random_03,30,30,3,38,0.6333868905207047,0.36661310947929526,0.0,False
random_03,30,30,3,39,0.6319231567958854,0.3680768432041146,0.0,False
random_03,30,30,3,40,0.6304594230710661,0.36954057692893394,0.0,False
random_03,30,30,3,41,0.6289956893462467,0.3710043106537533,0.0,False
random_03,30,30,3,42,0.6275319556214274,0.3724680443785726,0.0,False
random_03,30,30,3,43,0.626068221896608,0.37393177810339195,0.0,True
random_03,30,30,3,44,0.6258369970893952,0.37416300291060484,0.0,False
random_03,30,30,3,45,0.6256057722821823,0.37439422771781766,0.0,False
random_03,30,30,3,46,0.6253745474749695,0.37462545252503054,0.0,False
random_03,30,30,3,47,0.6251433226677566,0.3748566773322434,0.0,False
random_03,30,30,3,48,0.6249120978605438,0.3750879021394563,0.0,False
random_03,30,30,3,49,0.6246808730533309,0.37531912694666913,0.0,False
random_03,30,30,3,50,0.624449648246118,0.375550351753882,0.0,True
random_03,40,40,4,1,0.10425592339738027,0.0,0.8957440766026197,True
random_03,40,40,4,2,0.1772410197559559,0.123770703983911,0.698988276260133,False
random_03,40,40,4,3,0.2502261161145316,0.247541407967822,0.5022324759176464,False
random_03,40,40,4,4,0.32321121247310725,0.371312111951733,0.30547667557515973,True
random_03,40,40,4,5,0.3315644860273393,0.38936009679455136,0.27907541717810935,False
random_03,40,40,4,6,0.33991775958157133,0.40740808163736963,0.2526741587810589,False
random_03,40,40,4,7,0.3482710331358034,0.42545606648018797,0.22627290038400855,True
random_03,40,40,4,8,0.3426419932430546,0.4527430115544942,0.20461499520245108,False
random_03,40,40,4,9,0.33701295335030584,0.4800299566288005,0.1829570900208936,False
random_03,40,40,4,10,0.3313839134575571,0.5073169017031067,0.16129918483933614,True
random_03,40,40,4,11,0.34682429917949276,0.4955037560793467,0.1576719447411605,False
random_03,40,40,4,12,0.36226468490142844,0.4836906104555867,0.15404470464298484,False
random_03,40,40,4,13,0.3777050706233641,0.4718774648318267,0.1504174645448092,True
random_03,40,40,4,14,0.4026666251239136,0.47135335618588514,0.12598001869020123,False
random_03,40,40,4,15,0.4276281796244631,0.47082924753994365,0.10154257283559329,False
random_03,40,40,4,16,0.4525897341250126,0.4703051388940021,0.07710512698098532,True
random_03,40,40,4,17,0.46799686743083996,0.4681500753656623,0.06385305720349777,False
random_03,40,40,4,18,0.4834040007366673,0.4659950118373225,0.05060098742601021,False
random_03,40,40,4,19,0.49881113404249466,0.4638399483089827,0.03734891764852266,True
random_03,40,40,4,20,0.5144517753838812,0.45926688103588503,0.026281343580233783,False
random_03,40,40,4,21,0.5300924167252676,0.45469381376278745,0.015213769511944902,False
random_03,40,40,4,22,0.5457330580666542,0.4501207464896898,0.00414619544365602,True
random_03,40,40,4,23,0.5508601341952714,0.44560997525640705,0.003529890548321535,False
random_03,40,40,4,24,0.5559872103238886,0.44109920402312436,0.0029135856529870496,False
random_03,40,40,4,25,0.5611142864525058,0.4365884327898416,0.0022972807576525645,True
random_03,40,40,4,26,0.5666425535170648,0.4315998619387777,0.0017575845441574942,False
random_03,40,40,4,27,0.5721708205816237,0.42661129108771384,0.0012178883306624237,False
random_03,40,40,4,28,0.5776990876461827,0.42162272023664993,0.0006781921171673533,True
random_03,40,40,4,29,0.5840473798116922,0.4155004921101962,0.00045212807811156885,False
random_03,40,40,4,30,0.5903956719772018,0.4093782639837425,0.00022606403905578443,False
random_03,40,40,4,31,0.5967439641427112,0.40325603585728875,0.0,True
random_03,40,40,4,32,0.6083196530192322,0.39168034698076776,0.0,False
random_03,40,40,4,33,0.6198953418957532,0.3801046581042468,0.0,False
random_03,40,40,4,34,0.6314710307722742,0.3685289692277258,0.0,True
random_03,40,40,4,35,0.6313509255960689,0.3686490744039311,0.0,False
random_03,40,40,4,36,0.6312308204198637,0.3687691795801364,0.0,False
random_03,40,40,4,37,0.6311107152436584,0.36888928475634164,0.0,True
random_03,40,40,4,38,0.6344664420946866,0.3655335579053134,0.0,False
random_03,40,40,4,39,0.6378221689457149,0.36217783105428514,0.0,False
random_03,40,40,4,40,0.6411778957967431,0.3588221042032569,0.0,True
random_03,40,40,4,41,0.6436526118188491,0.3563473881811509,0.0,False
random_03,40,40,4,42,0.6461273278409551,0.3538726721590449,0.0,False
random_03,40,40,4,43,0.6486020438630611,0.3513979561369389,0.0,True
random_03,40,40,4,44,0.649188448579138,0.350811551420862,0.0,False
random_03,40,40,4,45,0.6497748532952149,0.35022514670478505,0.0,False
random_03,40,40,4,46,0.6503612580112919,0.34963874198870815,0.0,True
random_03,40,40,4,47,0.6500274971017124,0.3499725028982877,0.0,False
random_03,40,40,4,48,0.6496937361921329,0.3503062638078672,0.0,False
random_03,40,40,4,49,0.6493599752825533,0.3506400247174467,0.0,False
random_03,40,40,4,50,0.6490262143729738,0.35097378562702625,0.0,True
