start,iteration,global_step,bisection_iteration,horizon,stock_weight,bond_weight,t_bill_weight,is_control_point
random_02,10,10,1,42,0.5539121220607898,0.43049202286819443,0.015595855071015817,False
random_02,10,10,1,43,0.5509815277580361,0.435372099054825,0.01364637318713885,False
random_02,10,10,1,44,0.5480509334552824,0.4402521752414556,0.011696891303261868,False
random_02,10,10,1,45,0.5451203391525289,0.4451322514280862,0.009747409419384886,False
random_02,10,10,1,46,0.5421897448497752,0.4500123276147168,0.007797927535507912,False
random_02,10,10,1,47,0.5392591505470216,0.45489240380134743,0.0058484456516309305,False
random_02,10,10,1,48,0.5363285562442679,0.45977247998797804,0.003898963767753956,False
random_02,10,10,1,49,0.5333979619415143,0.46465255617460866,0.0019494818838769815,False
random_02,10,10,1,50,0.5304673676387607,0.46953263236123927,0.0,True
random_02,20,20,2,1,0.1444150873745878,0.0,0.8555849126254123,True
random_02,20,20,2,2,0.17906673400308748,0.02709626090441203,0.7938370050925005,False
random_02,20,20,2,3,0.21371838063158716,0.05419252180882406,0.7320890975595888,False
random_02,20,20,2,4,0.24837002726008683,0.08128878271323609,0.6703411900266771,False
random_02,20,20,2,5,0.28302167388858646,0.10838504361764811,0.6085932824937654,False
random_02,20,20,2,6,0.3176733205170862,0.13548130452206014,0.5468453749608537,False
random_02,20,20,2,7,0.3523249671455858,0.16257756542647217,0.485097467427942,False
random_02,20,20,2,8,0.38697661377408554,0.1896738263308842,0.4233495598950303,False
random_02,20,20,2,9,0.42162826040258516,0.21677008723529623,0.3616016523621186,False
random_02,20,20,2,10,0.45627990703108484,0.24386634813970826,0.2998537448292069,False
random_02,20,20,2,11,0.4909315536595845,0.2709626090441203,0.2381058372962952,False
random_02,20,20,2,12,0.5255832002880843,0.2980588699485323,0.1763579297633835,False
random_02,20,20,2,13,0.5602348469165839,0.32515513085294434,0.11461002223047179,True
random_02,20,20,2,14,0.5546263697603254,0.33772266984346877,0.1076509603962058,False
random_02,20,20,2,15,0.549017892604067,0.35029020883399326,0.10069189856193979,False
random_02,20,20,2,16,0.5434094154478085,0.3628577478245177,0.0937328367276738,False
random_02,20,20,2,17,0.5378009382915501,0.3754252868150421,0.0867737748934078,False
random_02,20,20,2,18,0.5321924611352916,0.3879928258055666,0.0798147130591418,False
random_02,20,20,2,19,0.5265839839790332,0.40056036479609103,0.0728556512248758,False
random_02,20,20,2,20,0.5209755068227747,0.41312790378661546,0.0658965893906098,False
random_02,20,20,2,21,0.5153670296665163,0.4256954427771399,0.058937527556343815,False
random_02,20,20,2,22,0.5097585525102578,0.4382629817676644,0.051978465722077816,False
random_02,20,20,2,23,0.5041500753539994,0.45083052075818886,0.04501940388781181,False
random_02,20,20,2,24,0.4985415981977409,0.4633980597487133,0.03806034205354583,False
random_02,20,20,2,25,0.49293312104148246,0.4759655987392377,0.031101280219279825,True
random_02,20,20,2,26,0.5065464478394593,0.4649440452928674,0.028509506867673173,False
random_02,20,20,2,27,0.5201597746374363,0.4539224918464972,0.02591773351606652,False
random_02,20,20,2,28,0.5337731014354132,0.4429009384001269,0.02332596016445987,False
random_02,20,20,2,29,0.5473864282333901,0.4318793849537566,0.020734186812853217,False
random_02,20,20,2,30,0.5609997550313671,0.42085783150738637,0.018142413461246565,False
random_02,20,20,2,31,0.574613081829344,0.4098362780610161,0.015550640109639913,False
random_02,20,20,2,32,0.5882264086273209,0.3988147246146458,0.01295886675803326,False
random_02,20,20,2,33,0.6018397354252979,0.38779317116827555,0.010367093406426608,False
random_02,20,20,2,34,0.6154530622232748,0.37677161772190526,0.007775320054819956,False
random_02,20,20,2,35,0.6290663890212518,0.36575006427553497,0.005183546703213304,False
random_02,20,20,2,36,0.6426797158192286,0.35472851082916473,0.002591773351606652,False
random_02,20,20,2,37,0.6562930426172056,0.34370695738279444,0.0,True
random_02,20,20,2,38,0.6537964949385906,0.34620350506140934,0.0,False
random_02,20,20,2,39,0.6512999472599758,0.34870005274002425,0.0,False
random_02,20,20,2,40,0.6488033995813608,0.35119660041863915,0.0,False
random_02,20,20,2,41,0.646306851902746,0.35369314809725405,0.0,False
random_02,20,20,2,42,0.643810304224131,0.35618969577586895,0.0,False
random_02,20,20,2,43,0.6413137565455161,0.35868624345448386,0.0,False
random_02,20,20,2,44,0.6388172088669012,0.36118279113309876,0.0,False
random_02,20,20,2,45,0.6363206611882863,0.36367933881171366,0.0,False
random_02,20,20,2,46,0.6338241135096714,0.36617588649032856,0.0,False
random_02,20,20,2,47,0.6313275658310565,0.36867243416894346,0.0,False
random_02,20,20,2,48,0.6288310181524416,0.37116898184755837,0.0,False
random_02,20,20,2,49,0.6263344704738267,0.37366552952617327,0.0,False
random_02,20,20,2,50,0.6238379227952118,0.37616207720478817,0.0,True
random_02,30,30,3,1,0.11240639226527543,0.001130569691627476,0.8864630380430971,True
random_02,30,30,3,2,0.1608376316346914,0.06622927113378066,0.7729330972315279,False
random_02,30,30,3,3,0.20926887100410738,0.13132797257593384,0.6594031564199587,False
random_02,30,30,3,4,0.25770011037352336,0.19642667401808706,0.5458732156083895,False
random_02,30,30,3,5,0.3061313497429393,0.26152537546024024,0.43234327479682033,False
random_02,30,30,3,6,0.35456258911235533,0.3266240769023935,0.31881333398525113,False
random_02,30,30,3,7,0.4029938284817713,0.39172277834454666,0.205283393173682,True
random_02,30,30,3,8,0.3934609807362797,0.3924024825044804,0.21413653675923983,False
random_02,30,30,3,9,0.38392813299078815,0.39308218666441413,0.22298968034479769,False
random_02,30,30,3,10,0.3743952852452966,0.39376189082434787,0.23184282393035552,False
random_02,30,30,3,11,0.364862437499805,0.39444159498428155,0.24069596751591335,False
random_02,30,30,3,12,0.35532958975431345,0.3951212991442153,0.2495491111014712,False
random_02,30,30,3,13,0.3457967420088219,0.395801003304149,0.25840225468702904,True
random_02,30,30,3,14,0.37631036911363835,0.4007539693461811,0.22293566154018044,False
random_02,30,30,3,15,0.4068239962184549,0.4057069353882133,0.18746906839333183,False
random_02,30,30,3,16,0.4373376233232714,0.4106599014302454,0.1520024752464832,False
random_02,30,30,3,17,0.4678512504280879,0.4156128674722775,0.11653588209963459,False
random_02,30,30,3,18,0.49836487753290437,0.42056583351430965,0.08106928895278595,False
random_02,30,30,3,19,0.5288785046377209,0.42551879955634175,0.04560269580593734,True
random_02,30,30,3,20,0.5303423023398453,0.4300719541147092,0.03958574354544547,False
random_02,30,30,3,21,0.5318061000419697,0.43462510867307674,0.0335687912849536,False
random_02,30,30,3,22,0.5332698977440941,0.4391782632314442,0.027551839024461733,False
random_02,30,30,3,23,0.5347336954462184,0.4437314177898117,0.021534886763969863,False
random_02,30,30,3,24,0.5361974931483429,0.4482845723481792,0.015517934503477993,False
random_02,30,30,3,25,0.5376612908504672,0.45283772690654667,0.009500982242986122,True
random_02,30,30,3,26,0.5444051182381748,0.447403109334807,0.008191772427018138,False
random_02,30,30,3,27,0.5511489456258826,0.4419684917630673,0.006882562611050155,False
random_02,30,30,3,28,0.5578927730135903,0.4365338741913276,0.00557335279508217,False
random_02,30,30,3,29,0.5646366004012979,0.43109925661958787,0.004264142979114187,False
random_02,30,30,3,30,0.5713804277890056,0.4256646390478482,0.002954933163146202,False
random_02,30,30,3,31,0.5781242551767133,0.4202300214761085,0.0016457233471782184,True
random_02,30,30,3,32,0.5873707003315768,0.41125786354577476,0.0013714361226485154,False
random_02,30,30,3,33,0.5966171454864402,0.40228570561544097,0.0010971488981188124,False
random_02,30,30,3,34,0.6058635906413037,0.3933135476851072,0.0008228616735891092,False
random_02,30,30,3,35,0.6151100357961672,0.38434138975477344,0.0005485744490594062,False
random_02,30,30,3,36,0.6243564809510306,0.3753692318244397,0.000274287224529703,False
random_02,30,30,3,37,0.6336029261058941,0.3663970738941059,0.0,True
random_02,30,30,3,38,0.6324555344580111,0.36754446554198894,0.0,False
random_02,30,30,3,39,0.631308142810128,0.368691857189872,0.0,False
random_02,30,30,3,40,0.6301607511622449,0.36983924883775504,0.0,False
random_02,30,30,3,41,0.6290133595143619,0.37098664048563806,0.0,False
random_02,30,30,3,42,0.6278659678664789,0.37213403213352114,0.0,False
random_02,30,30,3,43,0.6267185762185958,0.37328142378140416,0.0,True
random_02,30,30,3,44,0.6256788860315005,0.3743211139684996,0.0,False
random_02,30,30,3,45,0.624639195844405,0.37536080415559503,0.0,False
random_02,30,30,3,46,0.6235995056573096,0.37640049434269046,0.0,False
random_02,30,30,3,47,0.6225598154702141,0.37744018452978595,0.0,False
random_02,30,30,3,48,0.6215201252831187,0.3784798747168814,0.0,False
random_02,30,30,3,49,0.6204804350960232,0.3795195649039768,0.0,False
random_02,30,30,3,50,0.6194407449089279,0.38055925509107225,0.0,True
random_02,40,40,4,1,0.10275473898208616,0.0,0.8972452610179138,True
random_02,40,40,4,2,0.1763419417050705,0.123813723723323,0.6998443345716066,False
random_02,40,40,4,3,0.24992914442805486,0.247627447446646,0.5024434081252992,False
random_02,40,40,4,4,0.3235163471510392,0.371441171169969,0.30504248167899184,True
random_02,40,40,4,5,0.33173112008521943,0.38939940536312845,0.2788694745516522,False
random_02,40,40,4,6,0.33994589301939965,0.4073576395562879,0.25269646742431245,False
random_02,40,40,4,7,0.34816066595357986,0.42531587374944735,0.2265234602969728,True
random_02,40,40,4,8,0.34240700111575056,0.4528644888422109,0.2047285100420385,False
random_02,40,40,4,9,0.3366533362779213,0.48041310393497455,0.18293355978710418,False
random_02,40,40,4,10,0.330899671440092,0.5079617190277381,0.16113860953216985,True
random_02,40,40,4,11,0.34639737673352966,0.49632285823345035,0.15727976503302,False
random_02,40,40,4,12,0.3618950820269673,0.4846839974391626,0.15342092053387013,False
random_02,40,40,4,13,0.37739278732040493,0.4730451366448748,0.14956207603472027,True
random_02,40,40,4,14,0.40259933013397453,0.47223386327870015,0.12516680658732535,False
random_02,40,40,4,15,0.4278058729475441,0.47142258991252545,0.10077153713993041,False
random_02,40,40,4,16,0.4530124157611137,0.4706113165463508,0.07637626769253547,True
random_02,40,40,4,17,0.4674348585089706,0.46867071519354025,0.06389442629748908,False
random_02,40,40,4,18,0.48185730125682746,0.46673011384072977,0.05141258490244269,False
random_02,40,40,4,19,0.4962797440046844,0.4647895124879192,0.038930743507396295,True
random_02,40,40,4,20,0.5124598328091086,0.4601297194933565,0.027410447697534916,False
random_02,40,40,4,21,0.5286399216135327,0.45546992649879375,0.015890151887673534,False
random_02,40,40,4,22,0.5448200104179568,0.45081013350423105,0.004369856077812151,True
random_02,40,40,4,23,0.5503515193478977,0.4459615793261786,0.0036869013259237158,False
random_02,40,40,4,24,0.5558830282778386,0.44111302514812606,0.0030039465740352806,False
random_02,40,40,4,25,0.5614145372077796,0.4362644709700736,0.002320991822146845,True
random_02,40,40,4,26,0.5669569459068102,0.4312521294232679,0.0017909246699218488,False
random_02,40,40,4,27,0.5724993546058409,0.4262397878764623,0.0012608575176968526,False
random_02,40,40,4,28,0.5780417633048716,0.4212274463296566,0.0007307903654718562,True
random_02,40,40,4,29,0.5863364307419544,0.4131763756810643,0.00048719357698123744,False
random_02,40,40,4,30,0.5946310981790374,0.40512530503247207,0.00024359678849061872,False
random_02,40,40,4,31,0.6029257656161202,0.3970742343838798,0.0,True
random_02,40,40,4,32,0.6125473197090728,0.3874526802909271,0.0,False
random_02,40,40,4,33,0.6221688738020256,0.3778311261979745,0.0,False
random_02,40,40,4,34,0.6317904278949782,0.3682095721050218,0.0,True
random_02,40,40,4,35,0.6318256832117899,0.36817431678821005,0.0,False
random_02,40,40,4,36,0.6318609385286017,0.36813906147139835,0.0,False
random_02,40,40,4,37,0.6318961938454134,0.3681038061545866,0.0,True
random_02,40,40,4,38,0.6351096948971333,0.3648903051028667,0.0,False
random_02,40,40,4,39,0.6383231959488532,0.36167680405114677,0.0,False
random_02,40,40,4,40,0.6415366970005731,0.35846330299942686,0.0,True
random_02,40,40,4,41,0.6436559069748056,0.3563440930251944,0.0,False
random_02,40,40,4,42,0.6457751169490381,0.35422488305096195,0.0,False
random_02,40,40,4,43,0.6478943269232705,0.35210567307672946,0.0,True
random_02,40,40,4,44,0.649188565653947,0.35081143434605294,0.0,False
random_02,40,40,4,45,0.6504828043846236,0.3495171956153765,0.0,False
random_02,40,40,4,46,0.6517770431153,0.34822295688469995,0.0,True
random_02,40,40,4,47,0.6505549769672401,0.34944502303276,0.0,False
random_02,40,40,4,48,0.64933291081918,0.35066708918082,0.0,False
random_02,40,40,4,49,0.6481108446711199,0.3518891553288801,0.0,False
random_02,40,40,4,50,0.6468887785230599,0.35311122147694013,0.0,True
