start,iteration,global_step,bisection_iteration,horizon,stock_weight,bond_weight,t_bill_weight,is_control_point
random_01,0,0,0,1,0.24960655758852607,0.19663663736329012,0.5537568050481838,True
random_01,0,0,0,2,0.24995002743754502,0.19379747490183324,0.5562524976606217,False
random_01,0,0,0,3,0.25029349728656397,0.19095831244037637,0.5587481902730597,False
random_01,0,0,0,4,0.2506369671355829,0.1881191499789195,0.5612438828854975,False
random_01,0,0,0,5,0.2509804369846019,0.1852799875174626,0.5637395754979355,False
random_01,0,0,0,6,0.2513239068336209,0.18244082505600573,0.5662352681103734,False
random_01,0,0,0,7,0.25166737668263983,0.17960166259454885,0.5687309607228114,False
random_01,0,0,0,8,0.2520108465316588,0.17676250013309197,0.5712266533352492,False
random_01,0,0,0,9,0.25235431638067773,0.17392333767163506,0.5737223459476872,False
random_01,0,0,0,10,0.2526977862296967,0.17108417521017819,0.5762180385601251,False
random_01,0,0,0,11,0.25304125607871564,0.1682450127487213,0.5787137311725631,False
random_01,0,0,0,12,0.2533847259277346,0.16540585028726443,0.581209423785001,False
random_01,0,0,0,13,0.25372819577675354,0.16256668782580755,0.5837051163974389,False
random_01,0,0,0,14,0.2540716656257725,0.15972752536435067,0.5862008090098768,False
random_01,0,0,0,15,0.25441513547479144,0.1568883629028938,0.5886965016223148,False
random_01,0,0,0,16,0.25475860532381045,0.1540492004414369,0.5911921942347527,False
random_01,0,0,0,17,0.2551020751728294,0.15121003797998003,0.5936878868471906,False
random_01,0,0,0,18,0.25544554502184835,0.14837087551852315,0.5961835794596285,False
random_01,0,0,0,19,0.2557890148708673,0.14553171305706625,0.5986792720720664,False
random_01,0,0,0,20,0.25613248471988626,0.14269255059560937,0.6011749646845044,False
random_01,0,0,0,21,0.2564759545689052,0.1398533881341525,0.6036706572969422,False
random_01,0,0,0,22,0.25681942441792416,0.1370142256726956,0.6061663499093802,False
random_01,0,0,0,23,0.2571628942669431,0.13417506321123873,0.6086620425218181,False
random_01,0,0,0,24,0.25750636411596206,0.13133590074978185,0.6111577351342561,False
random_01,0,0,0,25,0.257849833964981,0.12849673828832497,0.613653427746694,False
random_01,0,0,0,26,0.258193303814,0.1256575758268681,0.6161491203591319,False
random_01,0,0,0,27,0.25853677366301897,0.1228184133654112,0.6186448129715698,False
random_01,0,0,0,28,0.2588802435120379,0.11997925090395434,0.6211405055840078,False
random_01,0,0,0,29,0.2592237133610569,0.11714008844249746,0.6236361981964457,False
random_01,0,0,0,30,0.2595671832100758,0.11430092598104057,0.6261318908088837,False
random_01,0,0,0,31,0.2599106530590948,0.11146176351958369,0.6286275834213215,False
random_01,0,0,0,32,0.2602541229081137,0.10862260105812681,0.6311232760337595,False
random_01,0,0,0,33,0.2605975927571327,0.10578343859666993,0.6336189686461974,False
random_01,0,0,0,34,0.26094106260615163,0.10294427613521305,0.6361146612586353,False
random_01,0,0,0,35,0.2612845324551706,0.10010511367375617,0.6386103538710732,False
random_01,0,0,0,36,0.2616280023041896,0.09726595121229928,0.6411060464835112,False
random_01,0,0,0,37,0.26197147215320854,0.0944267887508424,0.6436017390959491,False
random_01,0,0,0,38,0.2623149420022275,0.09158762628938552,0.646097431708387,False
random_01,0,0,0,39,0.26265841185124644,0.08874846382792864,0.6485931243208249,False
random_01,0,0,0,40,0.2630018817002654,0.08590930136647176,0.6510888169332628,False
random_01,0,0,0,41,0.26334535154928435,0.08307013890501487,0.6535845095457008,False
random_01,0,0,0,42,0.2636888213983033,0.08023097644355799,0.6560802021581387,False
random_01,0,0,0,43,0.26403229124732225,0.07739181398210113,0.6585758947705767,False
random_01,0,0,0,44,0.2643757610963412,0.07455265152064423,0.6610715873830145,False
random_01,0,0,0,45,0.2647192309453602,0.07171348905918735,0.6635672799954525,False
random_01,0,0,0,46,0.26506270079437916,0.06887432659773046,0.6660629726078904,False
random_01,0,0,0,47,0.2654061706433981,0.06603516413627358,0.6685586652203284,False
random_01,0,0,0,48,0.26574964049241706,0.0631960016748167,0.6710543578327662,False
random_01,0,0,0,49,0.266093110341436,0.060356839213359825,0.6735500504452041,False
random_01,0,0,0,50,0.26643658019045496,0.057517676751902946,0.6760457430576421,True
random_01,10,10,1,1,0.1504157344191827,0.03516004168556934,0.8144242238952478,True
random_01,10,10,1,2,0.16982646409328533,0.03375807564962825,0.7964154602570863,False
random_01,10,10,1,3,0.18923719376738796,0.032356109613687165,0.7784066966189248,False
random_01,10,10,1,4,0.20864792344149058,0.030954143577746077,0.7603979329807632,False
random_01,10,10,1,5,0.2280586531155932,0.029552177541804992,0.7423891693426017,False
random_01,10,10,1,6,0.24746938278969582,0.028150211505863904,0.7243804057044402,False
random_01,10,10,1,7,0.26688011246379845,0.026748245469922816,0.7063716420662787,False
random_01,10,10,1,8,0.2862908421379011,0.02534627943398173,0.688362878428117,False
random_01,10,10,1,9,0.3057015718120037,0.023944313398040644,0.6703541147899555,False
random_01,10,10,1,10,0.32511230148610637,0.022542347362099556,0.652345351151794,False
random_01,10,10,1,11,0.344523031160209,0.021140381326158468,0.6343365875136325,False
random_01,10,10,1,12,0.3639337608343116,0.01973841529021738,0.616327823875471,False
random_01,10,10,1,13,0.38334449050841424,0.018336449254276292,0.5983190602373094,False
random_01,10,10,1,14,0.4027552201825168,0.016934483218335208,0.5803102965991479,False
random_01,10,10,1,15,0.4221659498566195,0.015532517182394116,0.5623015329609864,False
random_01,10,10,1,16,0.4415766795307221,0.014130551146453028,0.5442927693228248,False
random_01,10,10,1,17,0.46098740920482467,0.012728585110511944,0.5262840056846634,False
random_01,10,10,1,18,0.48039813887892735,0.011326619074570853,0.5082752420465018,False
random_01,10,10,1,19,0.49980886855303,0.009924653038629768,0.49026647840834026,False
random_01,10,10,1,20,0.5192195982271326,0.008522687002688684,0.47225771477017875,False
random_01,10,10,1,21,0.5386303279012352,0.007120720966747592,0.4542489511320172,False
random_01,10,10,1,22,0.5580410575753378,0.005718754930806508,0.4362401874938556,False
random_01,10,10,1,23,0.5774517872494405,0.00431678889486542,0.4182314238556941,False
random_01,10,10,1,24,0.5968625169235431,0.002914822858924332,0.40022266021753256,False
random_01,10,10,1,25,0.6162732465976457,0.0015128568229832474,0.38221389657937105,True
random_01,10,10,1,26,0.6167490591698881,0.0019479137307372861,0.38130302709937464,False
random_01,10,10,1,27,0.6172248717421304,0.002382970638491325,0.3803921576193783,False
random_01,10,10,1,28,0.6177006843143727,0.0028180275462453635,0.37948128813938187,False
random_01,10,10,1,29,0.6181764968866151,0.003253084453999402,0.37857041865938545,False
random_01,10,10,1,30,0.6186523094588575,0.0036881413617534413,0.3776595491793891,False
random_01,10,10,1,31,0.6191281220310998,0.0041231982695074795,0.3767486796993927,False
random_01,10,10,1,32,0.6196039346033422,0.004558255177261519,0.37583781021939633,False
random_01,10,10,1,33,0.6200797471755846,0.004993312085015557,0.3749269407393999,False
random_01,10,10,1,34,0.6205555597478268,0.005428368992769596,0.3740160712594035,False
random_01,10,10,1,35,0.6210313723200692,0.005863425900523635,0.37310520177940715,False
random_01,10,10,1,36,0.6215071848923116,0.006298482808277673,0.37219433229941074,False
random_01,10,10,1,37,0.621982997464554,0.0067335397160317115,0.3712834628194143,False
random_01,10,10,1,38,0.6224588100367963,0.0071685966237857515,0.37037259333941797,False
random_01,10,10,1,39,0.6229346226090386,0.007603653531539791,0.36946172385942155,False
random_01,10,10,1,40,0.623410435181281,0.008038710439293828,0.36855085437942514,False
random_01,10,10,1,41,0.6238862477535234,0.008473767347047866,0.3676399848994288,False
random_01,10,10,1,42,0.6243620603257657,0.008908824254801906,0.36672911541943237,False
random_01,10,10,1,43,0.6248378728980081,0.009343881162555944,0.365818245939436,False
random_01,10,10,1,44,0.6253136854702505,0.009778938070309983,0.3649073764594396,False
random_01,10,10,1,45,0.6257894980424927,0.010213994978064023,0.3639965069794432,False
random_01,10,10,1,46,0.6262653106147351,0.010649051885818061,0.36308563749944683,False
random_01,10,10,1,47,0.6267411231869775,0.0110841087935721,0.3621747680194504,False
random_01,10,10,1,48,0.6272169357592199,0.01151916570132614,0.361263898539454,False
random_01,10,10,1,49,0.6276927483314622,0.011954222609080176,0.36035302905945765,False
random_01,10,10,1,50,0.6281685609037045,0.012389279516834216,0.35944215957946124,True
random_01,20,20,2,1,0.16466735079428166,0.019414129933141264,0.8159185192725771,True
random_01,20,20,2,2,0.1967989952869527,0.029012860470399568,0.7741881442426477,False
random_01,20,20,2,3,0.22893063977962375,0.03861159100765787,0.7324577692127184,False
random_01,20,20,2,4,0.2610622842722948,0.04821032154491617,0.6907273941827891,False
