stock_weight,bond_weight,t_bill_weight,terminal_worst_1pct_mean,terminal_worst_2pct_mean,terminal_worst_4pct_mean,terminal_worst_10pct_mean,terminal_median,terminal_mean,simplex_x,simplex_y,is_selected
0.04,0.04,0.92,-0.2368800781449275,-0.21896260656976976,-0.19375256560144638,-0.14559482347447214,0.23392786293684073,0.2575987429146279,0.9400000000000001,0.034641016151377546,False
0.04,0.06,0.9,-0.2353478103951054,-0.21735987121697906,-0.1918745120955405,-0.1435019329331646,0.23629750153849804,0.26275324745038553,0.92,0.034641016151377546,False
0.04,0.08,0.88,-0.23382574270469664,-0.2157607368039159,-0.19002746468931594,-0.14142683265983622,0.2397214266524622,0.26795597338304067,0.9,0.034641016151377546,False
0.04,0.1,0.86,-0.232312280560938,-0.21417363366367134,-0.188215656151866,-0.13937448959202972,0.24304316816424593,0.2732073639679989,0.88,0.034641016151377546,False
0.04,0.12,0.84,-0.23079690690505023,-0.2125958106485772,-0.18643103962207128,-0.1373575609053933,0.24652172520539156,0.2785078664264257,0.86,0.034641016151377546,False
0.04,0.14,0.82,-0.2292861667687942,-0.2110264282740459,-0.18466125221061516,-0.13536387529890834,0.24939953340268448,0.28385793197701553,0.84,0.034641016151377546,False
0.04,0.16,0.8,-0.22781294803501065,-0.20946781058530622,-0.18290100739850526,-0.13339954627550077,0.2525746792732543,0.289258015867918,0.8200000000000001,0.034641016151377546,False
0.04,0.18,0.78,-0.22638218271827776,-0.20792098406831383,-0.18116620415902795,-0.13146147791603477,0.2548525909846546,0.2947085774088906,0.8,0.034641016151377546,False
0.04,0.2,0.76,-0.2250034282636272,-0.20638841290508966,-0.179460926066348,-0.12954180631722967,0.2572548022917724,0.3002100800036661,0.78,0.034641016151377546,False
0.04,0.22,0.74,-0.2236642662021706,-0.2048885864705454,-0.17779018024268717,-0.12763718437422758,0.25990228400980403,0.30576299118251743,0.76,0.034641016151377546,False
0.04,0.24,0.72,-0.22236016393012326,-0.20341995743308128,-0.17612913191892537,-0.12575091205639083,0.2629757104676374,0.31136778263502307,0.74,0.034641016151377546,False
0.04,0.26,0.7,-0.22109545270025371,-0.20199179114428997,-0.17447572234449307,-0.12389737994050483,0.26611436180550213,0.31702493024309203,0.72,0.034641016151377546,False
0.04,0.28,0.68,-0.2198599671955296,-0.20058498155877047,-0.1728514954265921,-0.12207297156281074,0.26907234128591206,0.3227349141141155,0.7000000000000001,0.034641016151377546,False
0.04,0.3,0.66,-0.2186743118410299,-0.19919573577788696,-0.17127806379134153,-0.12028667969147204,0.2735717759749222,0.3284982186144172,0.68,0.034641016151377546,False
0.04,0.32,0.64,-0.2175467253458384,-0.19782848448877247,-0.1697463817934541,-0.11853278075869772,0.2773058383809145,0.3343153324028442,0.66,0.034641016151377546,False
0.04,0.34,0.62,-0.2164531418581732,-0.19649208166685483,-0.16826316600312974,-0.11680236475165767,0.2809651534058419,0.34018674846462515,0.64,0.034641016151377546,False
0.04,0.36,0.6,-0.21544199819337448,-0.1951875998054412,-0.16681426062303523,-0.11509778980279753,0.2845641470897353,0.3461129641453939,0.62,0.034641016151377546,False
0.04,0.38,0.58,-0.21446961449144852,-0.19390759984561842,-0.16540179940475433,-0.11343489881188275,0.28860516766104094,0.3520944811854667,0.6,0.034641016151377546,False
0.04,0.4,0.56,-0.21351118250783008,-0.1926874714525173,-0.1640204086841802,-0.11179665842279544,0.29341335097180243,0.358131805754294,0.5800000000000001,0.034641016151377546,False
0.04,0.42,0.54,-0.21256731299309897,-0.19148731528305615,-0.16267034708567663,-0.11018323204927816,0.29817607485516406,0.36422544848516736,0.56,0.034641016151377546,False
0.04,0.44,0.52,-0.21165986813635487,-0.19031738091559802,-0.16133896032993353,-0.10860327908044523,0.30241494426140325,0.3703759245101163,0.54,0.034641016151377546,False
0.04,0.46,0.5,-0.21084517431649577,-0.18921953339058695,-0.1600367488199809,-0.10706401586450946,0.3064596372193007,0.3765837534949964,0.52,0.034641016151377546,False
0.04,0.48,0.48,-0.21005711958480258,-0.18817828057501515,-0.15878996730172865,-0.10557988501635547,0.31096505431374866,0.38284945967485,0.5,0.034641016151377546,False
0.04,0.5,0.46,-0.20934100304429396,-0.18719909014335662,-0.15760552403982947,-0.10413199985159487,0.31579983295783304,0.3891735718894371,0.48000000000000004,0.034641016151377546,False
0.04,0.52,0.44,-0.2086748348360471,-0.18623623698944253,-0.1564734613079624,-0.10272430405223959,0.3204799078247015,0.395556623618995,0.46,0.034641016151377546,False
0.04,0.54,0.42,-0.208136436308687,-0.1853232742779469,-0.15539511642771206,-0.10135747969286148,0.32482261691501685,0.40199915302022277,0.44,0.034641016151377546,False
0.04,0.56,0.4,-0.20765912284830523,-0.18447396691540263,-0.1543726835380088,-0.10002855131474363,0.329998680387387,0.40850170296246124,0.42000000000000004,0.034641016151377546,False
0.04,0.58,0.38,-0.20722994317346796,-0.18366378257133184,-0.15340170088747357,-0.09874277395611407,0.33426506073740747,0.4150648210641176,0.4,0.034641016151377546,False
0.04,0.6,0.36,-0.20686627888565698,-0.18292542307340326,-0.15251292980193523,-0.0975078055511713,0.3386171618701336,0.4216890597292762,0.38,0.034641016151377546,False
0.04,0.62,0.34,-0.20656557187750826,-0.18226005782368557,-0.1516813813564866,-0.09634913643082489,0.34282984529071453,0.4283749761845476,0.36000000000000004,0.034641016151377546,False
0.04,0.64,0.32,-0.20630165716490936,-0.1816652863526932,-0.15091126629480292,-0.09527142886099471,0.34714755848388856,0.43512313251615387,0.34,0.034641016151377546,False
0.04,0.66,0.3,-0.20608755468649406,-0.1811260996326516,-0.15019863222481006,-0.09424986423470076,0.3508589223559085,0.44193409570716247,0.32,0.034641016151377546,False
0.04,0.68,0.28,-0.20592097404496867,-0.18070898658476106,-0.1495225088805585,-0.0932917212152359,0.3551748731718186,0.44880843767502354,0.30000000000000004,0.034641016151377546,False
0.04,0.7,0.26,-0.2058022654523871,-0.18035517936406656,-0.14887908416879406,-0.0923960933298544,0.3584210052537783,0.45574673530925536,0.28,0.034641016151377546,False
0.04,0.72,0.24,-0.20577334249292561,-0.18006516603926653,-0.14828576358566375,-0.0915544112857298,0.36198110372240655,0.4627495705094225,0.26,0.034641016151377546,False
0.04,0.74,0.22,-0.20586143481267324,-0.17985220696021337,-0.1477567058252944,-0.09077147973986419,0.3664187822193687,0.4698175302232289,0.24,0.034641016151377546,False
0.04,0.76,0.2,-0.20605223421621524,-0.17975368504474026,-0.14734480556275592,-0.09004957846887233,0.3716034037140204,0.47695120648493966,0.22,0.034641016151377546,False
0.04,0.78,0.18,-0.2063371249204915,-0.17974097951152143,-0.14703115529068012,-0.08942274156675965,0.3761962942699498,0.4841511964539567,0.19999999999999998,0.034641016151377546,False
0.04,0.8,0.16,-0.20677220575127916,-0.17978400886706922,-0.1468096469933772,-0.08887297188564844,0.38035963840011644,0.4914181024536128,0.18,0.034641016151377546,False
0.04,0.82,0.14,-0.2072787064005185,-0.17991691162552248,-0.14666661840095566,-0.08838417339141763,0.3849277499557087,0.4987525320102368,0.16,0.034641016151377546,False
0.04,0.84,0.12,-0.20789293543974213,-0.1801392811071586,-0.14657410198619775,-0.08795576728110523,0.3894891905032848,0.506155097892357,0.13999999999999999,0.034641016151377546,False
0.04,0.86,0.1,-0.20869669303095656,-0.18046391022941716,-0.14652030182453493,-0.08758921579821982,0.3940868214458204,0.5136264181502129,0.12000000000000001,0.034641016151377546,False
0.04,0.88,0.08,-0.20959109949000282,-0.18083628652599906,-0.14653173409821502,-0.0872836681155357,0.39835594058010226,0.5211671161554313,0.1,0.034641016151377546,False
0.04,0.9,0.06,-0.21064699370925294,-0.18135593616175869,-0.14661479970708619,-0.08704115493691493,0.40253327788276605,0.5287778206409117,0.08,0.034641016151377546,False
0.04,0.92,0.04,-0.21201526308508953,-0.18205644991680692,-0.14672652584727777,-0.08685736583852983,0.40725854814954093,0.5364591657409971,0.06,0.034641016151377546,False
0.04,0.94,0.02,-0.2135157168445055,-0.18284960431105257,-0.14689262319096785,-0.08674446167334544,0.4117454583695861,0.5442117910317731,0.04,0.034641016151377546,False
0.04,0.96,0.0,-0.21507995797379428,-0.18370342911845847,-0.14711274166171592,-0.08669838334035214,0.41779259534903623,0.5520363415716856,0.02,0.034641016151377546,False
0.06,0.0,0.94,-0.225084975543416,-0.20721284721921523,-0.1824339486526004,-0.13235574161445776,0.2556691485837216,0.2776920481071005,0.97,0.05196152422706631,False
0.06,0.02,0.92,-0.22341551190740438,-0.20548504923843727,-0.18038464289862052,-0.1300480284336829,0.2589270169619535,0.28299473120430046,0.9500000000000001,0.05196152422706631,False
0.06,0.04,0.9,-0.22178411185054492,-0.2037757134419375,-0.1783559258143942,-0.12777135405298634,0.26173064089636533,0.28834662420888235,0.93,0.05196152422706631,False
0.06,0.06,0.88,-0.2201730669174224,-0.202069168159659,-0.17635575160013164,-0.12551949372493904,0.2646239891601595,0.29374817781920903,0.91,0.05196152422706631,False
0.06,0.08,0.86,-0.21857980576954575,-0.2003761923629886,-0.17437820509636065,-0.12327836310087105,0.2675454033111747,0.29919984675760775,0.89,0.05196152422706631,False
0.06,0.1,0.84,-0.21699100107656089,-0.19869753032479306,-0.172425532170959,-0.12105380373557735,0.27091753490180437,0.3047020898025307,0.87,0.05196152422706631,False
0.06,0.12,0.82,-0.21540915280493547,-0.19702142503764658,-0.17049228763344662,-0.11885769297233455,0.2742018203248098,0.31025536982093016,0.85,0.05196152422706631,False
0.06,0.14,0.8,-0.2138461550728971,-0.19536058343507615,-0.16858107173383566,-0.11669671364076052,0.27815621440228816,0.3158601538008857,0.8300000000000001,0.05196152422706631,False
0.06,0.16,0.78,-0.21231856048253314,-0.1937210343639516,-0.16669805110473845,-0.11456256717918191,0.2812239678195704,0.32151691288436146,0.81,0.05196152422706631,False
0.06,0.18,0.76,-0.21085296305948806,-0.19208733987816715,-0.16483774241796303,-0.1124580861441264,0.2839341426593298,0.32722612240024307,0.79,0.05196152422706631,False
