iteration,gradient_step,starting_age,stock_weight,bond_weight,t_bill_weight,raw_objective,curvature_penalty_value,curvature_penalty_term,regularized_objective,objective,is_control_point,is_fixed_retirement_block
5,29,47,0.802457952101871,0.19661772913310374,0.0009243187650252727,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,48,0.7941491379446769,0.20534182586115013,0.0005090361941729737,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,49,0.7824283959900903,0.21675087414345018,0.0008207298664595353,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,50,0.7707076540355037,0.22815992242575023,0.0011324235387460968,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,51,0.7576704958094312,0.24056487545200128,0.0017646287385674753,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,52,0.7401128334581654,0.25651667445881177,0.0033704920830228413,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,53,0.7225551711068995,0.2724684734656223,0.004976355427478207,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,54,0.7018929675282604,0.29082736308423673,0.007279669387502907,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,55,0.6944573615283822,0.29852316425988357,0.0070194742117342945,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,56,0.687021755528504,0.30621896543553034,0.006759279035965682,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,57,0.6692716746125889,0.32208284615227073,0.008645479235140419,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,58,0.6564914361184386,0.3338879067048378,0.009620657176723502,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,59,0.6437111976242885,0.3456929672574049,0.010595835118306585,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,60,0.6019702498071862,0.34712425362726784,0.05090549656554599,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,61,0.6001715964789724,0.34814667450569337,0.051681729015334216,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,62,0.5983729431507587,0.34916909538411883,0.05245796146512244,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,63,0.5385175989702405,0.38783713914670925,0.0736452618830502,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,False
5,29,64,0.5192587994851203,0.3119185695733546,0.1688226309415251,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,False
5,29,65,0.5,0.236,0.264,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,True,True
5,29,66,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,67,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,68,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,69,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,70,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,71,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,72,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,73,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
